relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_018:r0068,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,nitrogen,Species,has_efficiency,,less than oxygen,Species,In pure nitrogen the fraction of discharge energy spent on dissociation is much less...,,,0.9,True,,paper_018:p0004
paper_018:r0069,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,CO2,Species,has_efficiency,,40%,PhysicalQuantity,at most 40% of the electron energy can be utilized for the dissociation process...,,,0.9,True,,paper_018:p0004
paper_018:r0070,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,Werner Siemens,DiagnosticDevice,proposed,,method,Modelling,"Werner Siemens, in 1857, proposed his method for reliably generating ozone",,,0.95,True,,paper_018:p0005
paper_018:r0071,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,ac discharge,PlasmaSource,bounded_by,,dielectric barrier,ElectrodeMaterial,passing air or oxygen through an ac discharge bounded by at least one dielectric barrier,,,0.9,True,,paper_018:p0005
paper_018:r0072,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,filamentary nature,DischargeRegime,characterized_by,,atmospheric pressure,PlasmaProperties,"in oxygen or air at atmospheric pressure or above, the discharge is of filamentary nature",,,0.85,True,,paper_018:p0005
paper_018:r0073,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,microdischarges,PlasmaSource,determined_by,,gap spacing,ElectrodeConfiguration,"Their strength ... determined by the gap spacing, pressure and dielectric properties",,,0.8,True,,paper_018:p0005
paper_018:r0074,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,industrial ozone generation,PlasmaApplication,uses,,air,PlasmaMedium,"Both gases, oxygen or air, are still used today for industrial ozone generation",,,0.9,True,,paper_018:p0005
paper_018:r0075,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,pressures,PhysicalQuantity,measured_in,,MPa,Unit,preferably at pressures 0.1 and 0.3 MPa,,,0.85,True,,paper_018:p0005
paper_018:r0076,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,OZONE GENERATION,PlasmaApplication,involves,,ac discharge,PlasmaSource,Werner Siemens ... generating ozone by passing air or oxygen through an ac discharge,,,0.95,True,,paper_018:p0005
paper_018:r0077,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,plasma conditions,PhysicalQuantity,optimizing,,reaction kinetics,Modelling,control of the plasma conditions... for optimizing the reaction kinetics,,,0.9,True,,paper_018:p0006
paper_018:r0078,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,microdischarge,PlasmaSource,optimizing,,ozone formation,PlasmaApplication,control of the plasma conditions... for optimizing the reaction kinetics of ozone formation,,,0.85,True,,paper_018:p0006
paper_018:r0079,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,electron impact,PhysicalEffect,exciting,,ground state O2 molecules,Species,electron impact on ground state O2 molecules,,,0.95,True,,paper_018:p0006
paper_018:r0080,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,electron impact,PhysicalEffect,dissociating,,oxygen,ElectrodeMaterial,exciting and dissociating oxygen and nitrogen molecules,,,0.9,True,,paper_018:p0006
paper_018:r0081,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,three-body reaction,PhysicalEffect,forming,,O3 molecule,Species,Ozone is then formed in a three-body reaction...,,,0.95,True,,paper_018:p0006
paper_018:r0082,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,A 3 Σ + u state,Species,threshold,,energy,PhysicalQuantity,energy threshold of about 6 eV,,,0.9,True,,paper_018:p0006
paper_018:r0083,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,B 3 Σ - u state,Species,threshold,,energy,PhysicalQuantity,starting at 8.4 eV,,,0.9,True,,paper_018:p0006
paper_018:r0084,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,microdischarge,PlasmaSource,involving,,excited atomic and molecular states,Species,major fraction of the energy... deposited in excited atomic and molecular states,,,0.8,True,,paper_018:p0006
paper_018:r0085,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,microdischarge,PlasmaSource,involving,,O,Species,O The undesired side reactions...,,,0.8,True,,paper_018:p0006
paper_018:r0086,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,ozone formation,PlasmaApplication,compromising,,energy losses,PhysicalEffect,compromise between excessive energy losses...,,,0.8,True,,paper_018:p0006
paper_018:r0087,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,ozone formation,PlasmaApplication,avoiding,,chemical side reactions,PhysicalEffect,avoiding undesired chemical side reactions...,,,0.8,True,,paper_018:p0006
paper_018:r0088,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,microdischarge,PlasmaSource,generating,,NO,Species,a variety of nitrogen oxide species are generated: NO...,,,0.75,True,,paper_018:p0006
paper_018:r0089,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,microdischarge,PlasmaSource,generating,,NO2,Species,a variety of nitrogen oxide species are generated: NO...,,,0.75,True,,paper_018:p0006
paper_018:r0090,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,microdischarge,PlasmaSource,generating,,N2O5,Species,a variety of nitrogen oxide species are generated: N2O5...,,,0.75,True,,paper_018:p0006
paper_018:r0091,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,excitation,PhysicalEffect,leading_to,,dissociation,PhysicalEffect,excitation and dissociation of nitrogen molecules...,,,0.8,True,,paper_018:p0006
paper_018:r0092,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,nitrogen molecules,Species,exciting,,N2 (A 3 Σ + u ),Species,excitation and dissociation of nitrogen molecules...,,,0.8,True,,paper_018:p0006
paper_018:r0093,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,nitrogen molecules,Species,exciting,,N2 (B 3 Π g ),Species,excitation and dissociation of nitrogen molecules...,,,0.8,True,,paper_018:p0006
paper_018:r0094,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,N2 (A 3 Σ + u ),Species,producing,,oxygen atoms,Species,additional reaction paths... produce additional oxygen atoms...,,,0.8,True,,paper_018:p0006
paper_018:r0095,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,N2 (B 3 Π g ),Species,producing,,oxygen atoms,Species,additional reaction paths... produce additional oxygen atoms...,,,0.8,True,,paper_018:p0006
paper_018:r0096,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,ozone formation,PlasmaApplication,slowing,,NOx concentrations,Species,at a certain level of NO/NO2 concentrations... ozone formation breaks down...,,,0.8,True,,paper_018:p0006
paper_018:r0097,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,NO,Species,catalyzing,,oxygen atom recombination,PhysicalEffect,accelerated recombination of oxygen atoms... catalyzed by NO and NO2...,,,0.8,True,,paper_018:p0006
paper_018:r0098,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,NO2,Species,catalyzing,,oxygen atom recombination,PhysicalEffect,accelerated recombination of oxygen atoms... catalyzed by NO and NO2...,,,0.8,True,,paper_018:p0006
paper_018:r0099,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,NO,Species,destroying,,ozone,Species,previously formed ozone is removed... involving NO and NO2...,,,0.8,True,,paper_018:p0006
paper_018:r0100,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,NO2,Species,destroying,,ozone,Species,previously formed ozone is removed... involving NO and NO2...,,,0.8,True,,paper_018:p0006
paper_018:r0101,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,high temperature,PhysicalQuantity,causing,,reduced ozone generation,PhysicalEffect,elevated temperature... can be another reason for reduced ozone generation...,,,0.8,True,,paper_018:p0006
paper_018:r0102,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,dielectric-barrier discharges,PlasmaSource,used_in,,ozone formation,PlasmaApplication,better understanding of the ozone formation process in dielectric-barrier discharges,,,0.95,True,,paper_018:p0007
paper_018:r0103,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,static frequency converters,DiagnosticDevice,replaced,,line frequency and low frequency motor-generator sets,DiagnosticDevice,replacement of line frequency and low frequency motor-generator sets by static frequency converters,,,0.9,True,,paper_018:p0007
paper_018:r0104,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,higher frequencies,PhysicalQuantity,lead_to,,lower operating voltages,PhysicalQuantity,use of higher frequencies brought the advantage of lower operating voltages,,,0.95,True,,paper_018:p0007
paper_018:r0105,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,borosilicate glass,ElectrodeMaterial,used_in,,technical ozone generators,PlasmaApplication,favorite dielectric material has for a long time been borosilicate glass,,,0.9,True,,paper_018:p0007
paper_018:r0106,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,Pyrex (Duran) glass tubes,ElectrodeMaterial,used_in,,technical ozone generators,PlasmaApplication,Pyrex (Duran) glass tubes... mounted inside stainless steel tubes,,,0.9,True,,paper_018:p0007
paper_018:r0107,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,power densities,PhysicalQuantity,increased_by,,higher frequencies,PhysicalQuantity,power densities were increased substantially,,,0.9,True,,paper_018:p0007
paper_018:r0108,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,ozone generators,PlasmaApplication,use,,dielectric-barrier discharges,PlasmaSource,technical ozone generators use cylindrical discharge tubes,,,0.95,True,,paper_018:p0007
paper_018:r0109,,paper_018,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,,OH radicals,Species,act_as,,oxidant,PhysicalEffect,hydroxyl radical (OH) is an extremely efficient oxidant,,,0.9,True,,paper_018:p0007
