relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_001:r0021,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,pulse width,PowerSupply,influences,,pre-ionisation level,PhysicalEffect,the pulse width and the amount of O 2 have a relevant impact on the pre-ionisation level in pulsed DBDs,,,0.9,True,,paper_001:p0002
paper_001:r0022,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,O 2,Species,influences,,pre-ionisation level,PhysicalEffect,the pulse width and the amount of O 2 have a relevant impact on the pre-ionisation level in pulsed DBDs,,,0.9,True,,paper_001:p0002
paper_001:r0023,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O,Species,affects,,discharge regime,DischargeRegime,the effect of N 2 O addition in a sinusoidal-operated APTD has been studied and compared with the effect of adding O 2 . Both admixtures finally lead to filamentation,,,0.85,True,,paper_001:p0002
paper_001:r0024,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O,Species,has_threshold_concentration,,1200 ppm,PhysicalQuantity,the threshold concentration for N 2 O is an order of magnitude higher (i.e. about 1200 ppm) than for O 2 for sine-driven DBDs,,,0.85,True,,paper_001:p0002
paper_001:r0025,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,Townsend discharge,DischargeRegime,occurs_in,,planar electrode arrangements,ElectrodeConfiguration,DBDs in planar electrode arrangements in pure nitrogen are known to form a Townsend discharge,,,0.9,True,,paper_001:p0002
paper_001:r0026,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O,Species,has_property,,electronegativity,PlasmaProperties,"From the physics perspective, it is interesting to study the influence of N 2 O on the discharge physics due to its electronegativity and reactivity",,,0.85,True,,paper_001:p0002
paper_001:r0027,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O,Species,forms,,O -ions,Species,O -ions are formed by dissociative electron attachment at low electron energies of about 1 eV,,,0.9,True,,paper_001:p0002
paper_001:r0028,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O,Species,used_in,,plasma enhanced chemical vapour deposition,PlasmaApplication,used in plasma enhanced chemical vapour deposition (PE-CVD) of oxide layers,,,0.85,True,,paper_001:p0002
paper_001:r0029,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,Experimental set-up,Experiment,uses,,double-sided,ElectrodeConfiguration,A symmetric double-sided DBD arrangement...,,,0.95,True,,paper_001:p0003
paper_001:r0030,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,electrodes,ElectrodeMaterial,composed_of,,alumina-covered,ElectrodeMaterial,alumina-covered metal electrodes,,,0.9,True,,paper_001:p0003
paper_001:r0031,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,filament,DischargeRegime,has_property,,spatially fixed,PlasmaProperties,the filament was spatially fixed in the gap,,,0.95,True,,paper_001:p0003
paper_001:r0032,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,electrodes,ElectrodeMaterial,located_in,,vacuum tight glass cell,DiagnosticDevice,electrodes... located in a vacuum tight glass cell,,,0.9,True,,paper_001:p0003
paper_001:r0033,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,gap,PhysicalQuantity,has_unit,,mm,Unit,gap width of 1 mm,,,1.0,True,,paper_001:p0003
paper_001:r0034,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,dielectric barrier thickness,PhysicalQuantity,has_unit,,mm,Unit,dielectric barrier thickness was about 0.5 mm,,,1.0,True,,paper_001:p0003
paper_001:r0035,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,x-ray measurements,Experiment,determined,,thickness,PhysicalQuantity,determined by x-ray measurements of the electrodes,,,0.9,True,,paper_001:p0003
paper_001:r0036,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,turbo pump,DiagnosticDevice,achieves,,pressure,PhysicalQuantity,evacuated by a turbo pump... down to about 10^-6 mbar,,,0.95,True,,paper_001:p0003
paper_001:r0037,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,pressure,PhysicalQuantity,has_unit,,mbar,Unit,down to about 10^-6 mbar,,,1.0,True,,paper_001:p0003
paper_001:r0038,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,membrane pump,DiagnosticDevice,classified_as,,process pump,DiagnosticDevice,additional membrane pump... used as a process pump,,,0.9,True,,paper_001:p0003
paper_001:r0039,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,mass flow controllers,DiagnosticDevice,controls,,gas flow,PhysicalQuantity,total gas flow through the cell was set to 100 sccm,,,0.95,True,,paper_001:p0003
paper_001:r0040,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,gas flow,PhysicalQuantity,has_unit,,sccm,Unit,set to 100 sccm,,,1.0,True,,paper_001:p0003
paper_001:r0041,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,gas mixtures,PlasmaMedium,contains,,N2,Species,investigated gas mixtures were varied from virtually pure N2,,,0.9,True,,paper_001:p0003
paper_001:r0042,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,oxygen sensor,DiagnosticDevice,measures,,O2 impurity,PhysicalQuantity,O2 impurity... examined by an oxygen sensor,,,0.95,True,,paper_001:p0003
paper_001:r0043,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,O2 impurity,PhysicalQuantity,has_unit,,ppm,Unit,measured impurity was below 30 ppm O2,,,1.0,True,,paper_001:p0003
paper_001:r0044,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,Unipolar square wave pulses,PowerSupply,has_parameter,,voltage,PhysicalQuantity,10 kV amplitude,,,0.95,True,,paper_001:p0003
paper_001:r0045,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,voltage,PhysicalQuantity,has_unit,,kV,Unit,10 kV amplitude,,,1.0,True,,paper_001:p0003
paper_001:r0046,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,Unipolar square wave pulses,PowerSupply,has_parameter,,frequency,PhysicalQuantity,10 kHz repetition frequency,,,0.95,True,,paper_001:p0003
paper_001:r0047,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,frequency,PhysicalQuantity,has_unit,,kHz,Unit,10 kHz repetition frequency,,,1.0,True,,paper_001:p0003
paper_001:r0048,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,pulse width,PhysicalQuantity,has_unit,,µs,Unit,pulse width of 10 µs,,,1.0,True,,paper_001:p0003
paper_001:r0049,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,iCCD camera,DiagnosticDevice,has_resolution,,spatial resolution,PhysicalQuantity,spatial resolution for both cameras was about 2 µm,,,0.95,True,,paper_001:p0003
paper_001:r0050,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,spatial resolution,PhysicalQuantity,has_unit,,µm,Unit,spatial resolution... about 2 µm,,,1.0,True,,paper_001:p0003
paper_001:r0051,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,streak camera system,DiagnosticDevice,has_resolution,,temporal resolution,PhysicalQuantity,temporal resolution of the iCCD and streak camera systems were 2 ns and 50 ps,,,0.95,True,,paper_001:p0003
paper_001:r0052,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,temporal resolution,PhysicalQuantity,has_unit,,ns,Unit,temporal resolution... 2 ns,,,1.0,True,,paper_001:p0003
paper_001:r0053,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,temporal resolution,PhysicalQuantity,has_unit,,ps,Unit,temporal resolution... 50 ps,,,1.0,True,,paper_001:p0003
paper_001:r0054,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,current and voltage probes,DiagnosticDevice,measures,,current,PhysicalQuantity,fast current and voltage probes... recorded with an oscilloscope,,,0.9,True,,paper_001:p0003
paper_001:r0055,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,current and voltage probes,DiagnosticDevice,measures,,voltage,PhysicalQuantity,fast current and voltage probes... recorded with an oscilloscope,,,0.9,True,,paper_001:p0003
paper_001:r0056,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,asymmetrical HV pulse,PowerSupply,causes,,increased pre-ionisation,PhysicalEffect,increased pre-ionisation due to a shorter time between rising and falling slopes than between falling and rising ones (10 µs versus 90 µs) induced by an asymmetrical HV pulse,,,0.95,True,,paper_001:p0004
paper_001:r0057,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O admixture,PlasmaMedium,causes,,electron attachment,PhysicalEffect,The admixture of electronegative N 2 O favors electron attachment,,,0.9,True,,paper_001:p0004
paper_001:r0058,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O admixture,PlasmaMedium,affects,,discharge current,PhysicalQuantity,"the discharge current peak is roughly doubled and delayed within the slope, while its decay time drops to approx. one third compared to 1 vol.%",,,0.95,True,,paper_001:p0004
paper_001:r0059,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,discharge inception statistics,PlasmaProperties,used_to_obtain,,mean applied breakdown voltage,PhysicalQuantity,The discharge inception statistics were used to obtain the mean applied breakdown voltage,,,0.9,True,,paper_001:p0004
paper_001:r0060,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,pre-ionisation,PhysicalEffect,influences,,discharge inception delay,PhysicalQuantity,increased pre-ionisation ... provides sufficient start electrons ... significantly slows down the streamer-like propagation,,,0.85,True,,paper_001:p0004
paper_001:r0061,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O admixture,PlasmaMedium,increases,,breakdown voltage,PhysicalQuantity,The admixture of N 2 O increases the breakdown voltage by reducing the amount of free electrons,,,0.9,True,,paper_001:p0004
paper_001:r0062,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,discharge inception statistics,PlasmaProperties,analyzed_in,,figures 5 and 6,Experiment,the reason for the increased maxima is discussed later when the discharge inception statistics is analysed (see figures 5 and 6),,,0.95,True,,paper_001:p0004
paper_001:r0063,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O admixture,PlasmaMedium,reduces,,transferred charge,PhysicalQuantity,Q decreases rapidly to below 0.5 nC for 10 vol% N 2 O,,,0.9,True,,paper_001:p0004
paper_001:r0064,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,discharge current,PhysicalQuantity,related_to,,decay time,PhysicalQuantity,its decay time drops to approx. one third compared to 1 vol.%,,,0.95,True,,paper_001:p0004
paper_001:r0065,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,asymmetrical HV pulse,PowerSupply,applied_to,,virtually pure N 2,PlasmaMedium,exemplarily for virtually pure N 2,,,0.9,True,,paper_001:p0004
paper_001:r0066,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O admixture in N 2,PlasmaMedium,analyzed_by,,0D modelling,Modelling,Analysis of the impact of N 2 O admixture in N 2 by 0D modelling,,,0.95,True,,paper_001:p0006
paper_001:r0067,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,pre-ionisation,PhysicalEffect,influences,,DBDs,PlasmaSource,volume pre-ionisation plays a crucial role for the characteristics of DBDs,,,0.9,True,,paper_001:p0006
paper_001:r0068,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,pre-ionisation,PhysicalEffect,determined_by,,charge carrier generation,PhysicalEffect,pre-ionisation is determined by charge carrier generation and loss processes,,,0.95,True,,paper_001:p0006
paper_001:r0069,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,0D model,Modelling,used_to_study,,N 2 O concentration,PhysicalQuantity,to investigate the impact of the N 2 O concentration on these processes,,,0.9,True,,paper_001:p0006
paper_001:r0070,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,modelling results,Modelling,explains,,experimental findings,Experiment,modelling results are used to explain the experimental findings,,,0.95,True,,paper_001:p0006
paper_001:r0071,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,global collision-radiation model,Modelling,studies,,charge carrier formation,PhysicalEffect,study the impact ... with focus on the charge carrier formation,,,1.0,True,,paper_001:p0007
paper_001:r0072,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,global collision-radiation model,Modelling,applies_to,,N 2 O admixtures,PlasmaMedium,study the impact of N 2 O admixtures to the DBD,,,1.0,True,,paper_001:p0007
paper_001:r0073,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,global collision-radiation model,Modelling,uses,,rate equations,Modelling,model comprises the rate equations for the densities n j,,,1.0,True,,paper_001:p0007
paper_001:r0074,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,rate equations,Modelling,describes,,densities,PhysicalQuantity,rate equations for the densities n j of electrons,,,1.0,True,,paper_001:p0007
paper_001:r0075,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,source term S j,Modelling,involves,,collision,PhysicalEffect,gain and loss ... due to collision and radiation processes,,,1.0,True,,paper_001:p0007
paper_001:r0076,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,source term S j,Modelling,involves,,radiation,PhysicalEffect,gain and loss ... due to collision and radiation processes,,,1.0,True,,paper_001:p0007
paper_001:r0077,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,complete set of considered reactions,Modelling,based_on,,reaction kinetics scheme of Kossyi et al,Modelling,based on the reaction kinetics scheme of Kossyi et al,,,0.9,True,,paper_001:p0007
paper_001:r0078,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,electron energy balance equation,Modelling,coupled_with,,measured power density,Experiment,couple the measured power density P directly into the model,,,1.0,True,,paper_001:p0007
paper_001:r0079,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,electron energy balance equation,Modelling,involves,,energy density,PhysicalQuantity,electron energy balance equation for the energy density of electrons,,,1.0,True,,paper_001:p0007
paper_001:r0080,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,equations (2) and (4),Modelling,coupled_through,,particle densities,PhysicalQuantity,coupling ... through the particle densities in the energy source term S,,,1.0,True,,paper_001:p0007
paper_001:r0081,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,equations (2) and (4),Modelling,depends_on,,mean electron energy,PhysicalQuantity,rate coefficients k r ... depending on the mean electron energy,,,1.0,True,,paper_001:p0007
paper_001:r0082,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,global reaction kinetic models,Modelling,applied_for,,temporal behaviour,PlasmaProperties,investigation of the temporal behaviour of plasma species,,,0.9,True,,paper_001:p0007
paper_001:r0083,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,rate equations,Modelling,applies_to,,electrons,Species,rate equations for the densities n j of electrons,,,1.0,True,,paper_001:p0007
paper_001:r0084,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,rate equations,Modelling,applies_to,,heavy particle species,Species,rate equations for the densities n j of ... heavy particle species,,,1.0,True,,paper_001:p0007
paper_001:r0085,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,complete set of considered reactions,Modelling,includes,,520 processes,PhysicalQuantity,includes about 520 processes,,,1.0,True,,paper_001:p0007
paper_001:r0086,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,Modelling results,Modelling,determined_from,,measured voltage and current,Experiment,instantaneous power density P(t) deposited into the plasma (see equation ( 4)) was determined from the measured voltage and current,,,0.95,True,,paper_001:p0008
paper_001:r0087,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,power density,PhysicalQuantity,located_in,,discharge channel,PlasmaProperties,it was assumed that the power is mainly deposited in the discharge channel,,,0.9,True,,paper_001:p0008
paper_001:r0088,,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,,N 2 O concentration,PlasmaMedium,increases_with,,discharge diameter,PhysicalQuantity,the discharge diameter and the current amplitude are increasing with the N 2 O concentration,,,0.85,True,,paper_001:p0008
