relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_008:r0014,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,oxygen,Species,causes,,formation of negative ions,PhysicalEffect,"Since oxygen is strongly electronegative, the formation of negative ions may significantly change the discharge properties",,,0.9,True,,paper_008:p0002
paper_008:r0015,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,electron attachment,PhysicalEffect,influences,,effective ionization kinetics,Modelling,electron attachment reactions have a large influence on the effective ionization kinetics,,,0.9,True,,paper_008:p0002
paper_008:r0016,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,formation of negative ions,PhysicalEffect,reduces,,electron density,PhysicalQuantity,The electron density is reduced due to the formation of negative ions,,,0.9,True,,paper_008:p0002
paper_008:r0017,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,negative ions,Species,enhances,,ion-ion recombination,PhysicalEffect,enhance the ion-ion recombination that retards the ionization kinetics twice,,,0.9,True,,paper_008:p0002
paper_008:r0018,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,attachment-induced instabilities,PhysicalEffect,leads_to,,discharge mode transitions,PhysicalEffect,can further lead to attachment-induced instabilities and discharge mode transitions,,,0.9,True,,paper_008:p0002
paper_008:r0019,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,laser photodetachment experiment,Experiment,analyzes,,importance of negative ions,PhysicalEffect,the presented work analyzes the importance of negative ions in diffuse He/O2 barrier discharges taking into account conclusions from the laser photodetachment experiment,,,0.9,True,,paper_008:p0002
paper_008:r0020,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Experimental setup,Experiment,describes,,discharge cell configuration,ElectrodeConfiguration,Figure 1 illustrates the concentric discharge cell configuration,,,0.95,True,,paper_008:p0003
paper_008:r0021,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,plane-parallel electrodes,ElectrodeConfiguration,covered_with,,float glass,ElectrodeMaterial,plane-parallel electrodes are covered with float glass,,,0.95,True,,paper_008:p0003
paper_008:r0022,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,gap spacers,ElectrodeMaterial,made_of,,polyetheretherketon,ElectrodeMaterial,Gap spacers made of polyetheretherketon,,,0.95,True,,paper_008:p0003
paper_008:r0023,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge gap,PlasmaSource,has_property,,3 mm,PhysicalQuantity,define the discharge gap width of 3 mm,,,0.95,True,,paper_008:p0003
paper_008:r0024,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,high-voltage-driven electrode,ElectrodeMaterial,made_of,,copper,ElectrodeMaterial,high-voltage-driven electrode made of copper,,,0.95,True,,paper_008:p0003
paper_008:r0025,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,grounded aluminum block,ElectrodeMaterial,made_of,,aluminum,ElectrodeMaterial,grounded aluminum block,,,0.95,True,,paper_008:p0003
paper_008:r0026,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge area,PlasmaSource,overlaps_with,,laser beam,Experiment,discharge area overlaps largely with the laser beam,,,0.95,True,,paper_008:p0003
paper_008:r0027,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,laser beam,Experiment,used_for,,laser photodetachment experiment,Experiment,used for the laser photodetachment experiment,,,0.95,True,,paper_008:p0003
paper_008:r0028,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge cell,ElectrodeConfiguration,enables,,direct gas supply,PlasmaMedium,enable the direct gas supply,,,0.95,True,,paper_008:p0003
paper_008:r0029,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge cell,ElectrodeConfiguration,enables,,optical emission,PlasmaProperties,investigation of the optical emission coming from the discharge volume,,,0.95,True,,paper_008:p0003
paper_008:r0030,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge cell,ElectrodeConfiguration,enables,,laser guidance,Experiment,and the laser guidance,,,0.95,True,,paper_008:p0003
paper_008:r0031,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,laser photodetachment experiment,Experiment,is_a,,PlasmaApplication,PlasmaApplication,laser photodetachment experiment,,,0.95,True,,paper_008:p0003
paper_008:r0032,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,vacuum chamber,DiagnosticDevice,composed_of,,stainless steel,ElectrodeMaterial,vacuum chamber made of stainless steel,,,1.0,True,,paper_008:p0004
paper_008:r0033,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge cell,ElectrodeConfiguration,located_in,,vacuum chamber,DiagnosticDevice,discharge cell is placed inside a vacuum chamber,,,1.0,True,,paper_008:p0004
paper_008:r0034,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,mass flow controllers,DiagnosticDevice,measures,,gas flow rate,PhysicalQuantity,set the gas flow rate of He and O2,,,1.0,True,,paper_008:p0004
paper_008:r0035,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,mass flow controllers,DiagnosticDevice,controls,,He/O 2 mixtures,PlasmaMedium,well-defined He/O2 mixtures were realized,,,1.0,True,,paper_008:p0004
paper_008:r0036,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,diaphragm pressure gauge,DiagnosticDevice,controls,,gas pressure,PhysicalQuantity,kept constant... by the combination of...,,,0.8,True,,paper_008:p0004
paper_008:r0037,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,butterfly valve,PowerSupply,controls,,gas pressure,PhysicalQuantity,kept constant... by the combination of...,,,0.8,True,,paper_008:p0004
paper_008:r0038,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,process pump,DiagnosticDevice,controls,,gas pressure,PhysicalQuantity,kept constant... by the combination of...,,,0.8,True,,paper_008:p0004
paper_008:r0039,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,digital oscilloscope,DiagnosticDevice,measures,,electrical signals,Experiment,recorded by a digital oscilloscope,,,1.0,True,,paper_008:p0004
paper_008:r0040,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,electrical equivalent circuit,Modelling,calculates,,discharge current,PhysicalQuantity,used for the calculation of the discharge current,,,1.0,True,,paper_008:p0004
paper_008:r0041,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,electrical equivalent circuit,Modelling,calculates,,gap voltage,PhysicalQuantity,used for the calculation of the gap voltage,,,1.0,True,,paper_008:p0004
paper_008:r0042,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,gas gap,PhysicalQuantity,represented_by,,resistance,PhysicalQuantity,gas gap is represented by the time-dependent resistance,,,1.0,True,,paper_008:p0004
paper_008:r0043,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,gas gap,PhysicalQuantity,represented_by,,capacitance,PhysicalQuantity,gas gap is represented by the time-dependent resistance... and the capacitance,,,1.0,True,,paper_008:p0004
paper_008:r0044,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,electrode area,PhysicalQuantity,defines,,lateral discharge,PlasmaProperties,electrode area defining the lateral discharge extent,,,1.0,True,,paper_008:p0004
paper_008:r0045,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,C tot,PhysicalQuantity,derived_from,,flat slope,PowerSupply,derived from the flat slope,,,0.9,True,,paper_008:p0004
paper_008:r0046,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,vertically movable lens,DiagnosticDevice,used_in,,Optical emission spectroscopy,Experiment,Optical emission spectroscopy The optical emission coming from the discharge volume was measured by means of a vertically movable lens,,,1.0,True,,paper_008:p0005
paper_008:r0047,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,monochromator,DiagnosticDevice,used_in,,Optical emission spectroscopy,Experiment,"measured by means of ... a monochromator (Acton Research Corporation, SpectraPro",,,1.0,True,,paper_008:p0005
paper_008:r0048,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,photomultiplier tube,DiagnosticDevice,used_in,,Optical emission spectroscopy,Experiment,measured by means of ... a photomultiplier tube (Hamamatsu R928),,,1.0,True,,paper_008:p0005
paper_008:r0049,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,vertically movable lens,DiagnosticDevice,scans,,discharge gap,ElectrodeConfiguration,The discharge gap was scanned by moving the lens in steps of 0.1 mm,,,1.0,True,,paper_008:p0005
paper_008:r0050,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,monochromator,DiagnosticDevice,has_slit_width,,0.2 mm,Unit,the slit width was 0.2 mm,,,1.0,True,,paper_008:p0005
paper_008:r0051,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,monochromator,DiagnosticDevice,has_grating,,1200 mm 1 grating,PhysicalQuantity,spectral resolution of 1 nm was achieved by the fixed 1200 mm 1 grating,,,1.0,True,,paper_008:p0005
paper_008:r0052,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,LeCroy 9304AM,DiagnosticDevice,records,,electrical signal,Experiment,The corresponding electrical signal was recorded by the LeCroy 9304AM,,,1.0,True,,paper_008:p0005
paper_008:r0053,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,electrical signal,Experiment,has_temporal_resolution,,0.2 μs,Unit,with a temporal resolution of 0.2 μs,,,1.0,True,,paper_008:p0005
paper_008:r0054,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,electrical signal,Experiment,synchronized_with,,feeding voltage,PowerSupply,was synchronized with the phase of the feeding voltage,,,1.0,True,,paper_008:p0005
paper_008:r0055,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge emission,PhysicalEffect,measured_by,,vertically movable lens,DiagnosticDevice,The optical emission coming from the discharge volume was measured by means of a vertically movable lens,,,1.0,True,,paper_008:p0005
paper_008:r0056,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,monochromator,DiagnosticDevice,has_model,,SpectraPro,DiagnosticDevice,"monochromator (Acton Research Corporation, SpectraPro",,,1.0,True,,paper_008:p0005
paper_008:r0057,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,monochromator,DiagnosticDevice,has_focal_length,,500 mm,Unit,"monochromator (Acton Research Corporation, SpectraPro, focal length of 500 mm",,,1.0,True,,paper_008:p0005
paper_008:r0058,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,vertically movable lens,DiagnosticDevice,has_focal_length,,150 mm,Unit,vertically movable lens (focal length of 150 mm,,,1.0,True,,paper_008:p0005
paper_008:r0059,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,photodetachment experiment,Experiment,uses,,Nd:YAG laser,DiagnosticDevice,photodetachment experiment was performed using the fundamental wavelength 1064 nm lsr λ = and the second harmonic wavelength 532 nm lsr λ = of a Nd:YAG laser,,,1.0,True,,paper_008:p0006
paper_008:r0060,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Nd:YAG laser,DiagnosticDevice,has property,,wavelength,PhysicalQuantity,fundamental wavelength 1064 nm lsr λ = and the second harmonic wavelength 532 nm lsr λ =,,,1.0,True,,paper_008:p0006
paper_008:r0061,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,cylindrical lens,DiagnosticDevice,focuses,,laser beam,PhysicalQuantity,cylindrical lens (focal length of -300 mm) focused the laser beam only vertically down to 0.25 mm at the focal point,,,1.0,True,,paper_008:p0006
paper_008:r0062,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,power meter,DiagnosticDevice,measures,,energy,PhysicalQuantity,power meter detected the laser pulse energy E lsr just behind the vacuum chamber,,,1.0,True,,paper_008:p0006
paper_008:r0063,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge volume,PlasmaProperties,has property,,energy,PhysicalQuantity,maximum pulse energy inside the discharge volume was about E 532 nm 70 mJ lsr ( ) = and E 1064 nm 110 mJ lsr ( ) =,,,1.0,True,,paper_008:p0006
paper_008:r0064,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,pulse delay generator,PowerSupply,adjusts,,phase of feeding voltage,PhysicalQuantity,laser pulse was shifted along the phase of the feeding voltage by means of a pulse delay generator,,,1.0,True,,paper_008:p0006
paper_008:r0065,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,laseraffected discharge,DischargeRegime,compared to,,unaffected discharge,DischargeRegime,analyze the change in the characteristics of the laseraffected discharge compared to the unaffected discharge,,,1.0,True,,paper_008:p0006
paper_008:r0066,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,gap voltage,PhysicalQuantity,defines,,periodic change,PhysicalEffect,periodic change from anode to cathode and vice versa is defined by the zero crossing of the gap voltage,,,1.0,True,,paper_008:p0006
paper_008:r0067,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge current,PhysicalQuantity,characterized_by,,pure He,PlasmaMedium,the discharge current of the pure He discharge peaks at 0.2 mA,,,1.0,True,,paper_008:p0007
paper_008:r0068,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge current,PhysicalQuantity,has_value,,0.2 mA,Unit,peaks at 0.2 mA,,,1.0,True,,paper_008:p0007
paper_008:r0069,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,pulse duration,PhysicalQuantity,has_value,,30 s µ,Unit,pulse duration of about 30 s µ,,,1.0,True,,paper_008:p0007
paper_008:r0070,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,transported charge,PhysicalQuantity,causes,,gap voltage,PhysicalQuantity,the transported charge is large enough to cause a significant drop in the gap voltage,,,1.0,True,,paper_008:p0007
paper_008:r0071,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,He emission,PhysicalEffect,arises_at,,anode,DiagnosticDevice,He emission arises at the anode simultaneously with the discharge current onset,,,1.0,True,,paper_008:p0007
paper_008:r0072,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,excited S He 3 3 ( ),Species,is_populated_by,,direct electron-impact excitation,PhysicalEffect,the excited S He 3 3 ( ) state is mainly populated by direct electron-impact excitation,,,1.0,True,,paper_008:p0007
paper_008:r0073,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,direct electron-impact excitation,PhysicalEffect,from,,He ground state,Species,from the He ground state,,,1.0,True,,paper_008:p0007
paper_008:r0074,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,He emission,PhysicalEffect,indicates,,ionizing front,PhysicalEffect,He emission indicates an ionizing front,,,1.0,True,,paper_008:p0007
paper_008:r0075,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,ionizing front,PhysicalEffect,propagates_toward,,cathode,DiagnosticDevice,propagates toward the cathode,,,1.0,True,,paper_008:p0007
paper_008:r0076,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Townsend mode,DischargeRegime,is_mode_of,,barrier discharge,PlasmaSource,Townsend mode of the barrier discharge,,,1.0,True,,paper_008:p0007
paper_008:r0077,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,gas gap,ElectrodeConfiguration,prevents,,ionizing front,PhysicalEffect,ionizing front failed to appear,,,1.0,True,,paper_008:p0007
paper_008:r0078,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,breakdown voltage,PhysicalQuantity,is_reduced_by,,oxygen,ElectrodeMaterial,slightly reduced in the presence of oxygen,,,1.0,True,,paper_008:p0007
paper_008:r0079,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Penning process,PhysicalEffect,dominates,,effective ionization rate,PhysicalQuantity,Penning process dominates the effective ionization rate,,,1.0,True,,paper_008:p0007
paper_008:r0080,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,excitation,PhysicalEffect,is_more_efficient_than,,direct ionization,PhysicalEffect,much more efficient than the direct ionization of He,,,1.0,True,,paper_008:p0007
paper_008:r0081,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,first breakdown,PhysicalEffect,has_shorter_duration_than,,breakdown of pure He,PhysicalEffect,shorter duration than the breakdown of the pure He discharge,,,1.0,True,,paper_008:p0007
paper_008:r0082,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,gap voltage,PhysicalQuantity,leads_to,,ignition condition,PhysicalEffect,"gap voltage rises and, again, the ignition condition is reached",,,1.0,True,,paper_008:p0007
paper_008:r0083,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,second breakdown,PhysicalEffect,differs_from,,first glow-like breakdown,DischargeRegime,differs significantly from the first glow-like breakdown,,,1.0,True,,paper_008:p0007
paper_008:r0084,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,He emission,PhysicalEffect,reveals,,Townsend mode,DischargeRegime,revealing the Townsend mode of the barrier discharge,,,1.0,True,,paper_008:p0007
paper_008:r0085,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Penning ionization,PhysicalEffect,produces,,positive ions,Species,positive ions are produced by Penning ionization,,,1.0,True,,paper_008:p0007
paper_008:r0086,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,discharge instability,PhysicalEffect,manifests_as,,temporal jitter,PhysicalQuantity,manifests as a temporal jitter in the onset of discharge ignition,,,1.0,True,,paper_008:p0007
paper_008:r0087,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,electron attachment rate,PhysicalQuantity,is_imbalanced_with,,ionization kinetics,PhysicalEffect,imbalance between the electron attachment rate and the ionization kinetics,,,1.0,True,,paper_008:p0007
paper_008:r0088,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Laser photodetachment experiment,Experiment,analyzes,,discharge characteristics,PlasmaProperties,analyzes the change in the electric discharge characteristics caused by laser photodetachment,,,0.95,True,,paper_008:p0008
paper_008:r0089,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Laser photodetachment experiment,Experiment,measures,,discharge current,PhysicalQuantity,discharge current as well as the gap voltage... recorded in subsequent operating cycles,,,0.9,True,,paper_008:p0008
paper_008:r0090,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Laser photodetachment experiment,Experiment,measures,,gap voltage,PhysicalQuantity,discharge current as well as the gap voltage... recorded in subsequent operating cycles,,,0.9,True,,paper_008:p0008
paper_008:r0091,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Laser photodetachment,PhysicalEffect,causes,,change in discharge characteristics,PlasmaProperties,change in the electric discharge characteristics caused by laser photodetachment,,,0.95,True,,paper_008:p0008
paper_008:r0092,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Laser photodetachment,PhysicalEffect,influences,,breakdown characteristics,PhysicalEffect,change in the breakdown characteristics due to laser photodetachment,,,0.9,True,,paper_008:p0008
paper_008:r0093,,paper_008,The influence of negative ions in helium–oxygen barrier discharges I. Laser photodetachment experiment,10.1088/0963-0252/25/2/025004,,Laser photodetachment experiment,Experiment,compares,,unaffected discharge,DischargeRegime,the unaffected discharge are compared with the laser-affected discharge,,,0.85,True,,paper_008:p0008
