relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_002:r0028,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulsed operation,PowerSupply,has_property,,square wave pulses with 10 kV V pp,PhysicalQuantity,discharge was driven by square wave pulses with variable polarity and 10 kV peak-to-peak voltage V pp,,,0.95,True,,paper_002:p0003
paper_002:r0029,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulsed operation,PowerSupply,has_property,,voltage rise of 250 V ns -1,PhysicalQuantity,voltage rise of the pulse was approximately 250 V ns -1,,,0.95,True,,paper_002:p0003
paper_002:r0030,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,iCCD camera,DiagnosticDevice,has_property,,temporal resolution of 2 ns,PhysicalQuantity,iCCD records images [...] with a temporal resolution of 2 ns,,,0.9,True,,paper_002:p0003
paper_002:r0031,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,streak camera,DiagnosticDevice,has_property,,temporal resolution of 50 ps,PhysicalQuantity,streak camera images yield [...] temporal resolution of 50 ps,,,0.9,True,,paper_002:p0003
paper_002:r0032,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,transferred charge Q MD,PlasmaProperties,calculated_using,,total and barrier capacitances C tot and C b,PhysicalQuantity,The time integration [...] gives the transferred charge Q MD [...] using the total and barrier capacitances C tot and C b,,,0.95,True,,paper_002:p0003
paper_002:r0033,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulsed operation,PowerSupply,has_property,,duty cycle D of 50% and 10%,PhysicalQuantity,duty cycle D is variable and was chosen at 50% [...] and 10%,,,0.9,True,,paper_002:p0003
paper_002:r0034,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,sinusoidal operation,PowerSupply,has_property,,voltage rise time <1 V ns -1,PhysicalQuantity,voltage rise time for pulsed mode was three orders of magnitude higher than for sinusoidal operation (<1 V ns -1 ),,,0.9,True,,paper_002:p0003
paper_002:r0035,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,discharge current I MD,PlasmaProperties,calculated_using,,displacement current,PhysicalQuantity,displacement current is measured without discharge ignition at the same voltage waveform,,,0.95,True,,paper_002:p0003
paper_002:r0036,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulsed operation,PowerSupply,has_property,,voltage amplitude influences transferred charge,PhysicalQuantity,voltage amplitude [...] influences I MD and Q MD,,,0.9,True,,paper_002:p0003
paper_002:r0037,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,iCCD camera,DiagnosticDevice,records,,MDs,PlasmaSource,recorded by the iCCD camera,,,0.95,True,,paper_002:p0004
paper_002:r0038,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,voltage amplitude,PhysicalQuantity,determines,,discharge current,PhysicalQuantity,voltage amplitude determines the discharge current,,,0.9,True,,paper_002:p0004
paper_002:r0039,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulsed operation,PowerSupply,has different diameter,,MDs,PlasmaSource,diameter of the MDs is about (75 ±10) µm for all pulsed modes,,,0.85,True,,paper_002:p0004
paper_002:r0040,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulsed operation,PowerSupply,has higher transferred charge,,MDs,PlasmaSource,transferred charge is three times as high for pulsed DBDs,,,0.85,True,,paper_002:p0004
paper_002:r0041,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,residual charges,PhysicalEffect,induce,,MD ignition,PhysicalEffect,residual charges must induce the MD ignition,,,0.9,True,,paper_002:p0004
paper_002:r0042,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,surface charges,PhysicalQuantity,enable,,breakdown in,PhysicalEffect,surface charges generated in this MD will be sufficient for the breakdown in the next voltage slope,,,0.8,True,,paper_002:p0004
paper_002:r0043,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,duty cycle,PowerSupply,affects,,discharge physics,PlasmaApplication,the time between the MDs has a significant effect on the discharge physics,,,0.8,True,,paper_002:p0004
paper_002:r0044,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,streamer propagation velocity,PhysicalQuantity,depends on,,time delay to preceding MD,PhysicalQuantity,streamer propagation velocity clearly depends on the time delay to the preceding MD,,,0.85,True,,paper_002:p0004
paper_002:r0045,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,voltage rise,PhysicalQuantity,leads to,,shorter pre-phase,PhysicalEffect,faster voltage rise leading to a shorter pre-phase of the MDs,,,0.8,True,,paper_002:p0004
paper_002:r0046,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,MDs,PlasmaSource,has similar structure,,unipolar-pulsed-driven MDs,PlasmaSource,"structure does not change significantly between the slopes, where only the polarity is reversed",,,0.8,True,,paper_002:p0004
paper_002:r0047,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,sinusoidal operation,PowerSupply,has longer,,FWHM t FWHM,PhysicalQuantity,for sinusoidal operation t FWHM is about 4.3 ns for both the positive and the negative half period,,,0.85,True,,paper_002:p0004
paper_002:r0048,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulsed operation,PowerSupply,has faster,,streamer propagation,PhysicalEffect,streamers are nearly twice as fast in pulsed mode,,,0.85,True,,paper_002:p0004
paper_002:r0049,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,MDs,PlasmaSource,consist of,,constricted channel,PlasmaProperties,MDs consist of a constricted channel in the volume and spreading discharge channels on the surface of the dielectric barriers,,,0.8,True,,paper_002:p0004
paper_002:r0050,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,MDs,PlasmaSource,display,,two-dimensional structures,Modelling,Figure 4 compares two-dimensional structures of MDs for sinusoidal-and bipolar-pulsed operation,,,0.8,True,,paper_002:p0004
paper_002:r0051,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,MDs,PlasmaSource,have,,spatial jitter,PhysicalEffect,spatial jitter during accumulation can in some cases lead to false estimations,,,0.75,True,,paper_002:p0004
paper_002:r0052,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,MDs,PlasmaSource,generate,,surface discharges,PlasmaTarget,surface discharges in their temporal development can also be seen on the electrodes,,,0.8,True,,paper_002:p0004
paper_002:r0053,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,MDs,PlasmaSource,require,,ionization of metastables,Species,ionization of metastables requires less energy than from the ground state,,,0.7,True,,paper_002:p0004
paper_002:r0054,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,MDs,PlasmaSource,influence,,exoelectron emission,PhysicalEffect,metastables are considered to lead to secondary emission of electrons from dielectric surfaces (so-called exo-emission),,,0.7,True,,paper_002:p0004
paper_002:r0055,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,experimental results,Experiment,studied,,spatial and temporal structure,PlasmaProperties,experimental results on the spatial and temporal structure,,,0.95,True,,paper_002:p0005
paper_002:r0056,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,streak,DiagnosticDevice,used in,,experimental results,Experiment,simultaneous streak and iCCD images of individual microdischarges,,,0.9,True,,paper_002:p0005
paper_002:r0057,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,iCCD,DiagnosticDevice,used in,,experimental results,Experiment,simultaneous streak and iCCD images of individual microdischarges,,,0.9,True,,paper_002:p0005
paper_002:r0058,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,sinusoidal operation,PowerSupply,corresponds to,,symmetrical high voltage pulses,PowerSupply,sinusoidal operation corresponds to symmetrical high voltage pulses,,,0.95,True,,paper_002:p0005
paper_002:r0059,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,Bipolar-pulsed-operated DBDs,PlasmaSource,similar results to,,unipolar-driven discharges,PowerSupply,Bipolar-pulsed-operated DBDs give very similar results to unipolar-driven discharges,,,0.9,True,,paper_002:p0005
paper_002:r0060,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,duty cycle,PowerSupply,affects,,MDs,PlasmaSource,modification of the duty cycle of pulsed operation leads to further changes,,,0.85,True,,paper_002:p0005
paper_002:r0061,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,nitrogen metastables,Species,enhances,,ionization,PhysicalEffect,elevated densities of nitrogen metastables may enhance background ionization,,,0.8,True,,paper_002:p0005
paper_002:r0062,,paper_002,Comparison of sinusoidal and pulsed-operated dielectric barrier discharges in an O2 N2 mixture at atmospheric pressure,10.1088/0963-0252/22/2/025003,,pulse width,PowerSupply,enables,,controlling MD properties,PlasmaApplication,pulse width variation yields the possibility of controlling MD properties,,,0.95,True,,paper_002:p0005
