relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_007:r0011,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,falling slope,PowerSupply,affects,,propagation velocity,PhysicalQuantity,"At the falling slope, however, smaller propagation velocities for steeper pulses were measured",,,0.85,True,,paper_007:p0001
paper_007:r0012,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,modelling results,Modelling,supports,,pre-ionisation,PhysicalEffect,The modelling results and the measurements of the emission during the pre-phase suggest that the elevated pre-ionisation and higher electrical energy for steeper HV slopes is responsible for most of the observed effects,,,0.85,True,,paper_007:p0001
paper_007:r0013,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pre-phase,DischargeRegime,related_to,,pre-ionisation,PhysicalEffect,The modelling results and the measurements of the emission during the pre-phase suggest that the elevated pre-ionisation,,,0.8,True,,paper_007:p0001
paper_007:r0014,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,waveform of the supply voltage,PowerSupply,influences,,non-thermal,PlasmaProperties,waveform of the supply voltage is a crucial parameter for the discharge properties,,,0.9,True,,paper_007:p0002
paper_007:r0015,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pulsed operation,PowerSupply,enables,,non-thermal,PlasmaProperties,pulsed operation has been found to be an efficient way to generate a non-thermal plasma,,,0.95,True,,paper_007:p0002
paper_007:r0016,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pulsed corona discharges,PlasmaSource,generates,,non-thermal,PlasmaProperties,e.g. in pulsed corona discharges,,,0.9,True,,paper_007:p0002
paper_007:r0017,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,dielectric barrier discharges (DBDs),PlasmaSource,generates,,non-thermal,PlasmaProperties,another prominent example of the generation of non-thermal plasmas are dielectric barrier discharges (DBDs),,,0.9,True,,paper_007:p0002
paper_007:r0018,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,sine-driven,PowerSupply,characterizes,,dielectric barrier discharges (DBDs),PlasmaSource,Although DBDs are commonly sine-driven,,,0.85,True,,paper_007:p0002
paper_007:r0019,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pulsed operation,PowerSupply,enables,,variable HV slope steepnesses,PowerSupply,pulsed operation allows the study of variable HV slope steepnesses,,,0.9,True,,paper_007:p0002
paper_007:r0020,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pulse width,PowerSupply,controls,,DBD characteristics,PlasmaProperties,variation of the pulse width enables a distinct control of the DBD characteristics,,,0.85,True,,paper_007:p0002
paper_007:r0021,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,voltage rise time,PhysicalQuantity,influences,,breakdown inception,PhysicalEffect,voltage rise/fall time determines the duration of the charge carrier generation... important for the breakdown inception,,,0.9,True,,paper_007:p0002
paper_007:r0022,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,V t d d /,PhysicalQuantity,affects,,breakdown,PhysicalEffect,impact of varying V t d d / on the breakdown of pulsed DBDs,,,0.85,True,,paper_007:p0002
paper_007:r0023,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,voltage pulse steepness,PowerSupply,influences,,breakdown voltage,PhysicalQuantity,"impact of the voltage pulse steepness on crucial discharge features, such as the breakdown voltage",,,0.9,True,,paper_007:p0002
paper_007:r0024,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,voltage pulse steepness,PowerSupply,influences,,transferred charge,PhysicalQuantity,"impact of the voltage pulse steepness on crucial discharge features, such as the transferred charge",,,0.9,True,,paper_007:p0002
paper_007:r0025,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,voltage pulse steepness,PowerSupply,influences,,streamer propagation velocity,PhysicalQuantity,"impact of the voltage pulse steepness on crucial discharge features, such as the streamer propagation velocity",,,0.9,True,,paper_007:p0002
paper_007:r0026,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,displacement current,PhysicalQuantity,proportional_to,,change of the applied voltage,PhysicalQuantity,displacement current I dis is proportional to the change of the applied voltage,,,0.85,True,,paper_007:p0002
paper_007:r0027,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,electrodes,DiagnosticDevice,related_to,,displacement current,PhysicalQuantity,displacement current I dis is proportional to the change of the applied voltage,,,0.8,True,,paper_007:p0002
paper_007:r0028,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,single-filament arrangement,ElectrodeConfiguration,has_configuration,,double-sided dielectric barrier configuration,ElectrodeConfiguration,single-filament arrangement featured a double-sided dielectric barrier configuration,,,0.95,True,,paper_007:p0003
paper_007:r0029,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,double-sided dielectric barrier configuration,ElectrodeConfiguration,uses_electrode,,"half-spherical, alumina-covered electrodes",ElectrodeMaterial,"half-spherical, alumina-covered electrodes (permit tivity r ε ≈ 9) with a 1 mm gap",,,0.95,True,,paper_007:p0003
paper_007:r0030,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,DBD,PlasmaSource,uses_gas,,0.1 vol% O2 in N2,PlasmaMedium,feeding gas mixture of 0.1 vol% O2 in N2,,,0.95,True,,paper_007:p0003
paper_007:r0031,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,DBD,PlasmaSource,driven_by,,positive unipolar square wave pulses,PowerSupply,DBD was driven by positive unipolar square wave pulses,,,0.95,True,,paper_007:p0003
paper_007:r0032,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pulse generator,DiagnosticDevice,generates,,V 10 p = kV,PhysicalQuantity,driven by positive unipolar square wave pulses with V 10 p = kV,,,0.9,True,,paper_007:p0003
paper_007:r0033,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,streak camera system,DiagnosticDevice,measures,,spatio-temporal DBD development,PlasmaProperties,streak camera system ... for the recording of the spatio-temporal DBD development,,,0.95,True,,paper_007:p0003
paper_007:r0034,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,iCCD camera,DiagnosticDevice,captures,,DBD structure,PlasmaProperties,fast iCCD camera ... for the 2D imaging of the DBD structure,,,0.95,True,,paper_007:p0003
paper_007:r0035,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,resistor,DiagnosticDevice,controls,,HV slope steepnesses,PowerSupply,realised by means of different resistors on the HV side,,,0.9,True,,paper_007:p0003
paper_007:r0036,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,model description,Modelling,uses_equation,,Poisson equation,PhysicalEffect,From the Poisson equation ... the electric potential φ and the axial electric field E z / φ = -∂ ∂ was obtained,,,0.95,True,,paper_007:p0003
paper_007:r0037,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,model description,Modelling,includes_species,,N2,Species,reaction kinetics scheme ... for the N2-O2 gas mixture,,,0.95,True,,paper_007:p0003
paper_007:r0038,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,model description,Modelling,includes_species,,O2,Species,reaction kinetics scheme ... for the N2-O2 gas mixture,,,0.95,True,,paper_007:p0003
paper_007:r0039,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,HV pulses,PowerSupply,has_property,,slope steepnesses,PowerSupply,HV pulses with the different slope steepnesses...,,,0.95,True,,paper_007:p0004
paper_007:r0040,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,energy loss,PhysicalEffect,caused_by,,external resistor,PowerSupply,energy loss induced by the external resistor...,,,0.9,True,,paper_007:p0004
paper_007:r0041,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,synchronised voltage and current measurements,Experiment,used_to_create,,Q-V plot,Modelling,synchronised voltage and current measurements were used to create a Q-V plot...,,,0.98,True,,paper_007:p0004
paper_007:r0042,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,Q-V plot,Modelling,used_to_calculate,,capacitances,PhysicalQuantity,capacitances of the DBD arrangement... were calculated,,,0.95,True,,paper_007:p0004
paper_007:r0043,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,Q-V plot,Modelling,used_to_calculate,,consumed electrical energy,PhysicalQuantity,consumed electrical energy per period... were calculated,,,0.95,True,,paper_007:p0004
paper_007:r0044,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,DBD current,PhysicalQuantity,varies_with,,HV slope steepness,PowerSupply,maxima and widths... increase with increasing HV slope steepness,,,0.9,True,,paper_007:p0004
paper_007:r0045,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,applied breakdown voltage,PhysicalQuantity,determined_from,,temporal Gaussian distribution,Experiment,applied breakdown voltage using the centre t c of the temporal Gaussian distribution,,,0.9,True,,paper_007:p0004
paper_007:r0046,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,DBD emission structures,PlasmaApplication,obtained_from,,iCCD recordings,Experiment,2D emission structures obtained from the iCCD recordings...,,,0.95,True,,paper_007:p0004
paper_007:r0047,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,SPS emission,PhysicalQuantity,related_to,,pre-phase,Experiment,SPS emission profiles during the pre-phase...,,,0.85,True,,paper_007:p0004
paper_007:r0048,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,streamer propagation velocity,PhysicalQuantity,varies_with,,HV slope steepness,PowerSupply,velocities... as a function of the streamer head position...,,,0.9,True,,paper_007:p0004
paper_007:r0049,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,capacitance of dielectric barriers,PhysicalQuantity,part_of,,DBD arrangement,ElectrodeConfiguration,capacitance of the dielectric barriers C 0.66 b = pF,,,0.9,True,,paper_007:p0004
paper_007:r0050,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,DBD current maximum,PhysicalQuantity,exceeds,,DBD current maximum for 45 ns,PhysicalQuantity,DBD current maximum for t 80 10%-90% = ns slightly exceeds those for 45 ns...,,,0.8,True,,paper_007:p0004
paper_007:r0051,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,HV slope steepness,PowerSupply,causes increase in,,transferred charge,PhysicalQuantity,An increase in HV pulse steepness led to a significant increase in the transferred charge,,,0.95,True,,paper_007:p0005
paper_007:r0052,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,HV slope steepness,PowerSupply,causes increase in,,consumed electrical energy,PhysicalQuantity,An increase in HV pulse steepness led to a significant increase in the transferred charge and the consumed electrical energy per period,,,0.95,True,,paper_007:p0005
paper_007:r0053,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,resistor,DiagnosticDevice,causes,,energy loss,PhysicalEffect,the variation of the slope steepness by inserting a resistor on the HV side leads to an additional energy loss,,,0.85,True,,paper_007:p0005
paper_007:r0054,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,resistor,DiagnosticDevice,causes,,current limitation,PhysicalEffect,"the variation of the slope steepness by inserting a resistor on the HV side leads to an additional energy loss, which could also contribute to the results reported in the previous section",,,0.85,True,,paper_007:p0005
paper_007:r0055,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,resistor,DiagnosticDevice,causes,,voltage drop,PhysicalEffect,a corresponding dip in the voltage measured directly at the HV electrode would appear,,,0.85,True,,paper_007:p0005
paper_007:r0056,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,displacement current,PhysicalQuantity,is proportional to,,applied voltage,PhysicalQuantity,Since the displacement current is directly proportional to the change of the applied voltage,,,0.9,True,,paper_007:p0005
paper_007:r0057,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,HV slope steepness,PowerSupply,causes increase in,,discharge current,PhysicalQuantity,The total electrical discharge currents also rose with increasing slope steepness,,,0.9,True,,paper_007:p0005
paper_007:r0058,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pre-ionisation,PlasmaProperties,affects,,DBD current,PhysicalQuantity,the magnitude of the DBD current sensitively depends on the pre-ionisation,,,0.9,True,,paper_007:p0005
paper_007:r0059,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pre-ionisation,PlasmaProperties,affects,,breakdown voltage,PhysicalQuantity,the calculated change of the breakdown voltage for changing pre-ionisation provides a rough estimation of the pre-ionisation level,,,0.85,True,,paper_007:p0005
paper_007:r0060,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,HV slope steepness,PowerSupply,affects,,streamer propagation velocity,PhysicalQuantity,the starting velocity significantly reduced with decreasing HV pulse steepness,,,0.8,True,,paper_007:p0005
paper_007:r0061,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,pre-ionisation,PlasmaProperties,influences,,streamer propagation,PhysicalEffect,a high pre-ionisation leads to a significant slowing down of the cathode-directed propagation,,,0.8,True,,paper_007:p0005
paper_007:r0062,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,parasitic capacitance,PlasmaProperties,minimizes,,current limitation,PhysicalEffect,which minimizes the inevitable limitation of the current by the resistor,,,0.8,True,,paper_007:p0005
paper_007:r0063,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,voltage measurement,Experiment,shows no change in,,voltage at HV electrode,PhysicalQuantity,the voltage shows no change when the discharge current starts to flow,,,0.9,True,,paper_007:p0005
paper_007:r0064,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,Komuro et al,DiagnosticDevice,supports findings on,,electrical characteristics,Modelling,in agreement with the findings of Komuro et al [23],,,0.8,True,,paper_007:p0005
paper_007:r0065,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,Huang et al,DiagnosticDevice,supports findings on,,spatio-temporal breakdown,PhysicalEffect,in agreement with the findings of Huang et al [25],,,0.8,True,,paper_007:p0005
paper_007:r0066,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,Borghi et al,DiagnosticDevice,supports findings on,,spatio-temporal breakdown,PhysicalEffect,in agreement with the findings of Borghi et al [38],,,0.8,True,,paper_007:p0005
paper_007:r0067,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,steeper slopes,PowerSupply,lead_to,,electrical currents,PhysicalQuantity,steeper slopes of HV pulses generally lead to larger electrical currents,,,1.0,True,,paper_007:p0006
paper_007:r0068,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,steeper slopes,PowerSupply,lead_to,,breakdown voltages,PhysicalQuantity,steeper slopes of HV pulses generally lead to ... higher breakdown voltages,,,1.0,True,,paper_007:p0006
paper_007:r0069,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,steeper slopes,PowerSupply,lead_to,,charges,PhysicalQuantity,steeper slopes of HV pulses generally lead to ... increased charges transferred,,,1.0,True,,paper_007:p0006
paper_007:r0070,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,steeper slopes,PowerSupply,lead_to,,electrical energy,PhysicalQuantity,steeper slopes of HV pulses generally lead to ... more consumed electrical energy per period,,,1.0,True,,paper_007:p0006
paper_007:r0071,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,stronger discharges,DischargeRegime,cause,,volume memory effects,PhysicalEffect,the stronger discharges ... cause a rise of volume memory effects,,,1.0,True,,paper_007:p0006
paper_007:r0072,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,steepness of voltage slope,PowerSupply,influences,,emission structure,PlasmaProperties,the steepness of the voltage slope clearly influences the axial emission structure,,,1.0,True,,paper_007:p0006
paper_007:r0073,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,low pre-ionisation,PhysicalEffect,lead_to,,velocity,PhysicalQuantity,the velocity of the cathode-directed propagation ... is higher for steeper slopes ... with low pre-ionisation,,,1.0,True,,paper_007:p0006
paper_007:r0074,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,steepness of HV pulses,PowerSupply,is_important_control_parameter_for,,filamentary DBDs,PlasmaSource,the steepness of HV pulses is an important control parameter ... for filamentary DBDs,,,1.0,True,,paper_007:p0006
paper_007:r0075,,paper_007,On the influence of high voltage slope steepness on breakdown and development of pulsed dielectric barrier discharges,10.1088/0963-0252/25/6/064002,,DBD,PlasmaSource,interaction_with,,external circuit,Modelling,an interaction between the DBD and the external circuit cannot be excluded,,,0.8,True,,paper_007:p0006
