relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_023:r0011,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,Dielectric barrier discharges,PlasmaSource,used_for,,technological applications,PlasmaApplication,Dielectric barrier discharges (DBDs) are broadly used as a source of non-thermal atmospheric-pressure plasmas in various technological applications,,,0.95,True,,paper_023:p0002
paper_023:r0012,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,physical mechanisms,PhysicalEffect,required_for,,stable operation,PowerSupply,understanding the physical mechanisms required for their stable operation is of high interest,,,0.9,True,,paper_023:p0002
paper_023:r0013,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,spontaneous mode transitions,PhysicalEffect,leads_to,,instabilities,PhysicalEffect,atmospheric-pressure plasmas undergo spontaneous mode transitions and form instabilities,,,0.9,True,,paper_023:p0002
paper_023:r0014,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,striations,PlasmaProperties,occur_in,,discharge channel,ElectrodeConfiguration,the appearance of alternating bright and dark layers along the discharge channel,,,0.95,True,,paper_023:p0002
paper_023:r0015,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,striated structures,PlasmaProperties,occur_at,,pressure,PhysicalQuantity,striated structures occur in various kinds of discharges at low and (sub-)atmospheric pressure,,,0.9,True,,paper_023:p0002
paper_023:r0016,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,theoretical investigations,Modelling,study,,physical mechanisms,PhysicalEffect,theoretical investigations have been carried out as well,,,0.9,True,,paper_023:p0002
paper_023:r0017,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,electrons,Species,involved_in,,pressure,PhysicalQuantity,relaxation of electrons to spatially homogeneous state and different striation modes in collision dominated plasma normalised by pressure,,,0.85,True,,paper_023:p0002
paper_023:r0018,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,theoretical studies,Modelling,conducted_at,,low or moderate pressure,PlasmaMedium,the majority of theoretical studies have been carried out for low or moderate pressure,,,0.9,True,,paper_023:p0002
paper_023:r0019,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,striations,PlasmaProperties,explained_by,,non-local behaviour of electrons,PhysicalEffect,explained by the occurrence of integer and non-integer resonances caused by the non-local behaviour of electrons,,,0.9,True,,paper_023:p0002
paper_023:r0020,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,fluid and hybrid modelling,Modelling,study,,striations,PlasmaProperties,fluid and hybrid modelling studies of striations along the positive column,,,0.9,True,,paper_023:p0002
paper_023:r0021,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,argon and nitrogen,Species,used_in,,low-pressure discharges,PlasmaMedium,fluid and hybrid modelling studies of striations along the positive column in low-pressure discharges in argon and nitrogen,,,0.9,True,,paper_023:p0002
paper_023:r0022,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,modelling,Modelling,study,,striations,PlasmaProperties,the modelling of the appearance of striations in a nitrogen glow discharge,,,0.9,True,,paper_023:p0002
paper_023:r0023,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,optical measurements,Experiment,used_to_analyze,,striations,PlasmaProperties,analysis of striations... by means of optical measurements,,,0.9,True,,paper_023:p0002
paper_023:r0024,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,fluid model,Modelling,analyzed,,DBD arrangement,ElectrodeConfiguration,the same DBD arrangement... analysed by means of a spatially one-dimensional fluid model,,,0.9,True,,paper_023:p0002
paper_023:r0025,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,excited species,Species,involved_in,,ionisation budget,PhysicalEffect,relevance of excited species and stepwise ionisation for perturbation of the ionisation budget,,,0.85,True,,paper_023:p0002
paper_023:r0026,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,stepwise ionisation,PhysicalEffect,causes,,stratification,PlasmaProperties,stepwise ionisation... has been found as causal for stratification,,,0.9,True,,paper_023:p0002
paper_023:r0027,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,ionisation and recombination,PhysicalEffect,affects,,stratification,PlasmaProperties,interplay of ionisation and recombination has also found to be an important factor for the stratification,,,0.9,True,,paper_023:p0002
paper_023:r0028,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,kinetic non-local effects,PhysicalEffect,induce,,ionisation instability,PhysicalEffect,kinetic non-local effects have been found to induce an ionisation instability,,,0.9,True,,paper_023:p0002
paper_023:r0029,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,self-consistent fluid modelling,Modelling,used_to_study,,ionisation instabilities,PhysicalEffect,self-consistent fluid modelling has already proven to be a suitable tool for this purpose,,,0.9,True,,paper_023:p0002
paper_023:r0030,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,fluid-Poisson model,Modelling,used_to_study,,striated structures,PlasmaProperties,investigates striated structures... by means of a well-established fluid-Poisson model,,,0.9,True,,paper_023:p0002
paper_023:r0031,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,atmospheric-pressure,PlasmaMedium,used_in,,pure argon,Species,investigates striated structures in a single-filament DBD in pure argon at atmospheric-pressure,,,0.9,True,,paper_023:p0002
paper_023:r0032,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,asymmetric DBD configuration,ElectrodeConfiguration,used_by,,Hoder,DiagnosticDevice,asymmetric DBD configuration used by Hoder et al [8],,,0.95,True,,paper_023:p0003
paper_023:r0033,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,asymmetric DBD configuration,ElectrodeConfiguration,consists_of,,hemispherical stainless steel electrodes,ElectrodeConfiguration,consists of two hemispherical stainless steel electrodes,,,0.9,True,,paper_023:p0003
paper_023:r0034,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,grounded electrode,ElectrodeConfiguration,covered_by,,dielectric layer,ElectrodeMaterial,grounded electrode ... covered by a 0.5 mm thick dielectric layer,,,0.95,True,,paper_023:p0003
paper_023:r0035,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,powered electrode,ElectrodeConfiguration,is_material_of,,metal,ElectrodeMaterial,"powered electrode is bare (denoted as M, metal)",,,0.9,True,,paper_023:p0003
paper_023:r0036,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,gas gap,PhysicalQuantity,has_property,,1.5 mm,Unit,gas gap between ... is d = 1.5 mm,,,0.95,True,,paper_023:p0003
paper_023:r0037,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,sinusoidal applied voltage,PowerSupply,has_property,,1.3 kV,Unit,amplitude U 0 = 1.3 kV,,,0.95,True,,paper_023:p0003
paper_023:r0038,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,sinusoidal applied voltage,PowerSupply,has_property,,60 kHz,Unit,frequency f = 60 kHz,,,0.95,True,,paper_023:p0003
paper_023:r0039,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,computational domain,Modelling,has_property,,atmospheric pressure,PlasmaMedium,calculations were performed for atmospheric pressure,,,0.9,True,,paper_023:p0003
paper_023:r0040,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,calculations,Modelling,leads_to,,quasi-periodic state,DischargeRegime,calculations were carried out until a quasi-periodic state was reached,,,0.85,True,,paper_023:p0003
paper_023:r0041,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,high-voltage amplitude,PowerSupply,causes,,ignition,PhysicalEffect,discharge was initially ignited by applying an elevated high-voltage amplitude,,,0.9,True,,paper_023:p0003
paper_023:r0042,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,fluid-Poisson model,Modelling,is,,time-dependent,Modelling,"time-dependent, spatially two-dimensional fluid-Poisson model",,,1.0,True,,paper_023:p0004
paper_023:r0043,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,fluid-Poisson model,Modelling,is,,spatially two-dimensional,Modelling,"time-dependent, spatially two-dimensional fluid-Poisson model",,,1.0,True,,paper_023:p0004
paper_023:r0044,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,fluid-Poisson model,Modelling,comprises,,balance equations,Modelling,comprises the balance equations for the particle number densities,,,1.0,True,,paper_023:p0004
paper_023:r0045,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,fluid-Poisson model,Modelling,comprises,,Poisson's equation,Modelling,comprises the balance equations... and Poisson's equation,,,1.0,True,,paper_023:p0004
paper_023:r0046,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,electric field,PhysicalQuantity,determined by,,Poisson equation,Modelling,electric field E = -∇ϕ is selfconsistently determined by solving the Poisson equation,,,1.0,True,,paper_023:p0004
paper_023:r0047,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,model,Modelling,operates under,,localmean-energy approximation,Modelling,model operates within the framework of the localmean-energy approximation,,,1.0,True,,paper_023:p0004
paper_023:r0048,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,electron energy balance equation,Modelling,used to determine,,mean electron energy,PhysicalQuantity,"the electron energy balance equation is solved, where u e = w e /n e",,,1.0,True,,paper_023:p0004
paper_023:r0049,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,particle and energy fluxes,PhysicalQuantity,expressed using,,driftdiffusion approximation,Modelling,particle and energy fluxes are expressed using the driftdiffusion approximation,,,1.0,True,,paper_023:p0004
paper_023:r0050,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,model,Modelling,assumes,,axial symmetry,PhysicalEffect,axial symmetry of the discharge is assumed,,,1.0,True,,paper_023:p0004
paper_023:r0051,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,equations,Modelling,solved in,,cylindrical coordinates,PhysicalQuantity,all equations are solved in cylindrical coordinates,,,1.0,True,,paper_023:p0004
paper_023:r0052,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,reaction-kinetic model,Modelling,includes,,Ar,Species,"the used reaction-kinetic model for argon involves the species Ar, Ar * , Ar * 2 , Ar + , Ar + 2 and electrons",,,1.0,True,,paper_023:p0004
paper_023:r0053,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,model,Modelling,takes into account,,elastic and inelastic collisions,PhysicalEffect,takes into account elastic and inelastic electron collisions,,,1.0,True,,paper_023:p0004
paper_023:r0054,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,Poisson equation,Modelling,has boundary conditions,,Dirichlet boundary conditions,Modelling,Dirichlet boundary conditions were applied at the grounded (ϕ = 0) and at the powered (ϕ = U a ) electrode,,,1.0,True,,paper_023:p0004
paper_023:r0055,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,boundary conditions,Modelling,describe,,partial reflection of particles,PhysicalEffect,boundary conditions applied for the balance equations describe the partial reflection of particles,,,1.0,True,,paper_023:p0004
paper_023:r0056,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,reflection coefficient,PhysicalQuantity,set for,,dielectric,PlasmaTarget,reflection coefficient for neutral species was set to 0.3 both for the dielectric and the metal surface,,,1.0,True,,paper_023:p0004
paper_023:r0057,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,secondary electron emission coefficient,PhysicalQuantity,used for,,metal,PlasmaTarget,secondary electron emission coefficient of 0.07 at the metal and 0.02 at the dielectric surface was used,,,1.0,True,,paper_023:p0004
paper_023:r0058,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,initial conditions,Modelling,assume,,quasineutral,PhysicalEffect,quasineutral initial conditions were employed,,,1.0,True,,paper_023:p0004
paper_023:r0059,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,model,Modelling,solved using,,COMSOL Multiphysics,PlasmaApplication,solved in a fully coupled manner using the commercial software package COMSOL Multiphysics,,,1.0,True,,paper_023:p0004
paper_023:r0060,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,applied sinusoidal voltage,PowerSupply,initiates,,discharge,PlasmaSource,The discharge was initiated by the increased voltage amplitude,,,0.95,True,,paper_023:p0005
paper_023:r0061,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,applied sinusoidal voltage,PowerSupply,leads_to,,strong discharge,PlasmaSource,which leads to a strong discharge in the first half-period,,,0.9,True,,paper_023:p0005
paper_023:r0062,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,applied sinusoidal voltage,PowerSupply,establishes,,quasiperiodic state,PlasmaProperties,two periods of the applied sinusoidal voltage were required to establish a quasi-periodic state,,,0.85,True,,paper_023:p0005
paper_023:r0063,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,gap voltage,PhysicalQuantity,determined_as,,potential difference,PhysicalEffect,the gap voltage was determined as the potential difference between the dielectric and metal electrode tip,,,0.9,True,,paper_023:p0005
paper_023:r0064,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,electric current,PhysicalQuantity,calculated_from,,total current density,PhysicalQuantity,the electric current was calculated as the surface integral of the total current density,,,0.9,True,,paper_023:p0005
paper_023:r0065,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,gap voltage,PhysicalQuantity,reaches,,breakdown voltage,PhysicalEffect,when the gap voltage reaches the breakdown voltage of about 700 V,,,0.95,True,,paper_023:p0005
paper_023:r0066,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,breakdown,PhysicalEffect,has_value,,700 V,Unit,breakdown voltage of about 700 V,,,0.9,True,,paper_023:p0005
paper_023:r0067,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,gap voltage,PhysicalQuantity,reaches,,-520 V,Unit,gap voltage reaches the breakdown voltage of about -520 V,,,0.9,True,,paper_023:p0005
paper_023:r0068,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,positive streamer,PhysicalEffect,caused_by,,electron avalanching process,PhysicalEffect,generation of the positive streamer results from few microseconds long electron avalanching process,,,0.9,True,,paper_023:p0005
paper_023:r0069,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,microscopic positive streamer,PhysicalEffect,impacts,,cathode,PlasmaTarget,impact of the microscopic positive streamer onto the cathode,,,0.9,True,,paper_023:p0005
paper_023:r0070,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,secondary ionisation wave,PhysicalEffect,observed_as,,electron density increase,PlasmaProperties,"secondary ionisation wave, observed as an additional increase in the electron density",,,0.85,True,,paper_023:p0005
paper_023:r0071,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,DBD evolution,PlasmaSource,includes,,Townsend pre-phase,DischargeRegime,All characteristic phases in the DBD evolution... Townsend pre-phase,,,0.9,True,,paper_023:p0005
paper_023:r0072,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,DBD evolution,PlasmaSource,includes,,streamer phase,DischargeRegime,All characteristic phases in the DBD evolution... streamer phase,,,0.9,True,,paper_023:p0005
paper_023:r0073,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,DBD evolution,PlasmaSource,includes,,glow phase,DischargeRegime,All characteristic phases in the DBD evolution... glow phase,,,0.9,True,,paper_023:p0005
paper_023:r0074,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,DBD evolution,PlasmaSource,includes,,decay phase,DischargeRegime,All characteristic phases in the DBD evolution... decay phase,,,0.9,True,,paper_023:p0005
paper_023:r0075,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,model,Modelling,overestimates,,current,PhysicalQuantity,maximum value of the current is overestimated by the model,,,0.85,True,,paper_023:p0005
paper_023:r0076,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,streamer phase,DischargeRegime,has_property,,high electron density,PlasmaProperties,most pronounced phases with the highest electron density are the streamer and transient glow phases,,,0.9,True,,paper_023:p0005
paper_023:r0077,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,transient glow phase,DischargeRegime,has_property,,high electron density,PlasmaProperties,most pronounced phases with the highest electron density are the streamer and transient glow phases,,,0.9,True,,paper_023:p0005
paper_023:r0078,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,streamer phase,DischargeRegime,causes,,discharge current,PhysicalQuantity,rapid increase of the discharge current,,,0.95,True,,paper_023:p0006
paper_023:r0079,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,positive streamer propagation,PhysicalEffect,causes,,electron density,PhysicalQuantity,exponential increase of the electron density during the positive streamer propagation,,,0.95,True,,paper_023:p0006
paper_023:r0080,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,streamer phase,DischargeRegime,temporally precedes,,transient glow phase,DischargeRegime,the transient glow phase occurs afterwards,,,0.9,True,,paper_023:p0006
paper_023:r0081,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,cathode layer,ElectrodeConfiguration,has,,reduced electric field,PhysicalQuantity,maximum reduced electric field of about 1000 Td,,,0.9,True,,paper_023:p0006
paper_023:r0082,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,ionisation wave,PhysicalEffect,causes,,electron density,PhysicalQuantity,electron density moves towards the cathode in the form of an ionisation wave,,,0.85,True,,paper_023:p0006
paper_023:r0083,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,transient glow phase,DischargeRegime,causes,,electric current,PhysicalQuantity,electric current further increases to a maximum peak value of 17 mA,,,0.9,True,,paper_023:p0006
paper_023:r0084,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,striations,PlasmaProperties,observed_in,,experiment,Experiment,striations observed in the experiment,,,0.8,True,,paper_023:p0006
paper_023:r0085,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,discharge channel,PlasmaProperties,extends from,,momentary cathode,DiagnosticDevice,the discharge channel extends from approx. 0.35 mm in front of the momentary cathode,,,0.95,True,,paper_023:p0007
paper_023:r0086,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,discharge channel,PlasmaProperties,extends to,,momentary anode,DiagnosticDevice,the discharge channel extends from approx. 0.35 mm in front of the momentary cathode to less than 0.1 mm in front of the momentary anode,,,0.95,True,,paper_023:p0007
paper_023:r0087,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,electric field strength,PhysicalQuantity,increase of,,electron density,PlasmaProperties,"Due to the increase of the electric field strength (cf figure 3(b)), a local maximum of the electron density emerges",,,0.9,True,,paper_023:p0007
paper_023:r0088,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,local field disturbance,PhysicalEffect,results in,,positive streamer,PhysicalEffect,The local field disturbance results in the inception of a positive streamer,,,0.9,True,,paper_023:p0007
paper_023:r0089,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,streamer,DischargeRegime,estimated,,velocity,PhysicalQuantity,the velocity of the streamer was estimated,,,0.85,True,,paper_023:p0007
paper_023:r0090,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,streamer,DischargeRegime,stops propagation approx. 15 µm in front of,,momentary cathode,DiagnosticDevice,the streamer stops its propagation approx. 15 µm in front of the momentary cathode,,,0.9,True,,paper_023:p0007
paper_023:r0091,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,surface charges,PlasmaTarget,modify the configuration of,,electric field,PhysicalQuantity,surface charges remaining from the previous discharge modify the configuration of the electric field,,,0.85,True,,paper_023:p0007
paper_023:r0092,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,electron production rates,PhysicalQuantity,shown in figure,,figure 6,DiagnosticDevice,the electron production rates and the reduced electric field are shown in figure 6,,,0.8,True,,paper_023:p0007
paper_023:r0093,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,sheath regions,PhysicalEffect,sheath regions near,,surfaces,PlasmaTarget,almost the whole gap is quasi-neutral except for the sheath regions near the surfaces,,,0.8,True,,paper_023:p0007
paper_023:r0094,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,positive space charge,PhysicalEffect,increase of,,sheath region,PhysicalEffect,the drift of electrons towards the anode leads to an increase of the positive space charge in the sheath region,,,0.85,True,,paper_023:p0007
paper_023:r0095,,paper_023,Formation mechanisms of striations in a filamentary dielectric barrier discharge in atmospheric,10.1088/1361-6595/acd2fc,,electric field,PhysicalQuantity,enhance the electric field to about,,155 Td,Unit,enhance the electric field to about 155 Td,,,0.8,True,,paper_023:p0007
