relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_011:r0016,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,atmospheric pressure discharges,DischargeRegime,has_property,,low gas temperature,PlasmaProperties,"low gas temperature, high electron energy",,,0.8,True,,paper_011:p0002
paper_011:r0017,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,dielectric barrier discharges,PlasmaSource,used_in,,plasma chemistry,PlasmaApplication,dielectric barrier discharges (DBDs) are often used in this field of application,,,0.9,True,,paper_011:p0002
paper_011:r0018,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,pulsed driven,PowerSupply,improves_efficiency_of,,ozone production,PlasmaApplication,pulsed mode show a better efficiency in pollution removal,,,0.9,True,,paper_011:p0002
paper_011:r0019,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,sinusoidal driven,PowerSupply,used_in,,dielectric barrier discharges,PlasmaSource,sinusoidal driven ones are basically used in practice,,,0.9,True,,paper_011:p0002
paper_011:r0020,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,pulsed corona discharges,DischargeRegime,studied_in,,oxygen-nitrogen mixtures,PlasmaMedium,in oxygen-nitrogen mixtures for the ozone production,,,0.8,True,,paper_011:p0002
paper_011:r0021,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,laser-induced fluorescence spectroscopy,DiagnosticDevice,measures,,atomic density distributions,PhysicalQuantity,laser-induced fluorescence spectroscopy to measure atomic density distributions,,,0.9,True,,paper_011:p0002
paper_011:r0022,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,streak camera,DiagnosticDevice,used_to_study,,discharge development,PhysicalEffect,streak camera in DBDs to get insight on the discharge development,,,0.9,True,,paper_011:p0002
paper_011:r0023,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,pulsed MDs,PlasmaSource,require,,optical and electrical investigations,Experiment,necessity of performing optical and electrical investigations,,,0.8,True,,paper_011:p0002
paper_011:r0024,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,DBDs,PlasmaSource,studied_in,,nitrogen-oxygen mixture,PlasmaMedium,experiments on... nitrogen-oxygen mixture at atmospheric pressure,,,0.9,True,,paper_011:p0002
paper_011:r0025,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,pulsed voltage,PowerSupply,varied_in,,duty cycle,PhysicalQuantity,variation of its amplitude and duty cycle,,,0.8,True,,paper_011:p0002
paper_011:r0026,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,pulsed operation,PowerSupply,compared_to,,sinusoidal operation,PowerSupply,comparison of pulsed operation with sinusoidal operation,,,0.9,True,,paper_011:p0002
paper_011:r0027,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,streamer velocities,PhysicalQuantity,analyzed_in,,pulsed discharge,PlasmaSource,analysis of the spatial structure... change in streamer velocities,,,0.8,True,,paper_011:p0002
paper_011:r0028,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,symmetric dielectric barrier MD arrangement,Experiment,consists_of,,gas cell,DiagnosticDevice,A symmetric dielectric barrier MD arrangement ... is used for the investigation. It consists of a gas cell,,,1.0,True,,paper_011:p0003
paper_011:r0029,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,gas cell,DiagnosticDevice,has_material,,alumina,ElectrodeMaterial,alumina (Al2O3 with εr ≈ 9) covered metal electrodes,,,1.0,True,,paper_011:p0003
paper_011:r0030,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,gas cell,DiagnosticDevice,has_material,,quartz glass,ElectrodeMaterial,Two lateral quartz glass windows allow the observation of the MD,,,1.0,True,,paper_011:p0003
paper_011:r0031,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,investigation,PlasmaApplication,targets,,single MDs,DischargeRegime,The aim is to investigate single MDs,,,1.0,True,,paper_011:p0003
paper_011:r0032,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,dielectric barrier,PlasmaSource,has_property,,thickness,PhysicalQuantity,dielectric barrier thickness is about 0.5 mm,,,1.0,True,,paper_011:p0003
paper_011:r0033,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,O2/N2 gas mixture,PlasmaMedium,has_property,,flow,PhysicalQuantity,O2/N2 gas mixture ... with a total flow of 100 sccm,,,1.0,True,,paper_011:p0003
paper_011:r0034,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,discharge,PlasmaSource,operates_in,,filamentary,DischargeRegime,discharge is always in the filamentary mode [20],,,1.0,True,,paper_011:p0003
paper_011:r0035,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,square wave pulses,PowerSupply,has_property,,voltage amplitude,PhysicalQuantity,unipolar square wave pulses between 7 and 10 kV amplitude,,,1.0,True,,paper_011:p0003
paper_011:r0036,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,iCCD camera,DiagnosticDevice,has_property,,resolution,PhysicalQuantity,"resolution: t 2 ns, x 10 µm",,,1.0,True,,paper_011:p0003
paper_011:r0037,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,streak camera system,DiagnosticDevice,has_property,,resolution,PhysicalQuantity,spatio-temporal MD development ... with a high temporal and spatial resolution of 50 ps and 10 µm,,,1.0,True,,paper_011:p0003
paper_011:r0038,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,fibre optic spectrometer,DiagnosticDevice,measures,,UV to near-infrared spectral range,PhysicalQuantity,obtain overview spectra from the UV to the near-infrared spectral range,,,1.0,True,,paper_011:p0003
paper_011:r0039,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,single individual MDs,DischargeRegime,recorded_with,,iCCD shots,Experiment,Simultaneous streak and iCCD shots of single individual MDs...are recorded,,,0.9,True,,paper_011:p0004
paper_011:r0040,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,single individual MDs,DischargeRegime,located_in,,dielectric barrier MD,PlasmaSource,...in a 1 mm gap dielectric barrier MD...,,,0.8,True,,paper_011:p0004
paper_011:r0041,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,dielectric barrier MD,PlasmaSource,contains,,gas mixture,PlasmaMedium,...in a gas mixture of 0.1 vol% O2 in N2...,,,0.9,True,,paper_011:p0004
paper_011:r0042,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,asymmetric pulse,PowerSupply,affects,,MDs,DischargeRegime,...significant differences of MDs in the rising and in the falling slope for an asymmetric pulse,,,0.85,True,,paper_011:p0004
paper_011:r0043,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,duty cycle,PhysicalQuantity,correlates_with,,current,PhysicalQuantity,...higher current maximum at the rising slope of the pulse,,,0.8,True,,paper_011:p0004
paper_011:r0044,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,spatial structure,PlasmaProperties,varies_with,,MD,DischargeRegime,The spatial structure of the MD differs between both slopes,,,0.8,True,,paper_011:p0004
paper_011:r0045,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,intensity,PhysicalQuantity,localizes_at,,cathode,DiagnosticDevice,The zone of lower intensity in front of the cathode...,,,0.75,True,,paper_011:p0004
paper_011:r0046,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,discharge,PhysicalEffect,depends_on,,falling slope,PowerSupply,The discharge lasts longer during the falling slope...,,,0.8,True,,paper_011:p0004
paper_011:r0047,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,time,PhysicalQuantity,influences,,discharge physics,PhysicalEffect,The time between the MDs has a significant effect on the discharge physics,,,0.85,True,,paper_011:p0004
paper_011:r0048,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,symmetric pulses,PowerSupply,eliminates,,differences,PhysicalEffect,...no significant differences between the MDs at rising and falling slopes...,,,0.8,True,,paper_011:p0004
paper_011:r0049,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,pulse width variation,PhysicalQuantity,controls,,fundamental plasma parameters,PlasmaProperties,...control the discharge properties down to the level of fundamental plasma parameters,,,0.8,True,,paper_011:p0004
paper_011:r0050,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,voltage amplitude,PhysicalQuantity,controls,,transferred charge,PhysicalQuantity,...transferred charge and power of a single MD can be controlled by the voltage amplitude,,,0.8,True,,paper_011:p0004
paper_011:r0051,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,plasma chemistry,PhysicalEffect,applied_to,,exhaust treatment,PlasmaApplication,...implementation of these results on the plasma chemistry of exhaust treatment application...,,,0.75,True,,paper_011:p0004
paper_011:r0052,,paper_011,On the spatio-temporal development of pulsed barrier discharges - influence of duty cycle variation,10.1088/0022-3727/45/24/245201,,"temporal, spatially and spectrally resolved measurements",Experiment,aims_to_measure,,electron density,PhysicalQuantity,...to gain access to the electron density as well as to the reduced electric field,,,0.8,True,,paper_011:p0004
