relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_030:r0019,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,striated microdischarges,PlasmaProperties,characterized_by,,multi-peak structure,PhysicalQuantity,the second mode is characterized by a comparatively low discharge current exhibiting a multi-peak structure,,,0.85,True,,paper_030:p0002
paper_030:r0020,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,dielectric barrier discharges,PlasmaSource,uses,,fluid-Poisson model,Modelling,a fluid-Poisson model was adapted for the theoretical description of the discharge,,,0.8,True,,paper_030:p0002
paper_030:r0021,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Experimental setup,Experiment,uses,,sealed glass chamber,ElectrodeConfiguration,The experimental investigations were performed in a sealed glass chamber,,,0.95,True,,paper_030:p0003
paper_030:r0022,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,distance,PhysicalQuantity,has_value,,1.5 mm,Unit,The mutual distance ... was d = 1.5 mm,,,0.9,True,,paper_030:p0003
paper_030:r0023,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,high voltage,PowerSupply,applies_to,,metal electrode,ElectrodeMaterial,The metal electrode was energized by high voltage,,,0.95,True,,paper_030:p0003
paper_030:r0024,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,thickness,PhysicalQuantity,has_value,,0.5 mm,Unit,The thickness of the dielectric layer was = 0.5 mm,,,0.9,True,,paper_030:p0003
paper_030:r0025,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,argon gas,PlasmaMedium,has_property,,purity of 99.9999%,PhysicalQuantity,argon gas of purity of 99.9999%,,,0.9,True,,paper_030:p0003
paper_030:r0026,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,barrier discharge,PlasmaSource,generated_by,,sinusoidal voltage,PowerSupply,The barrier discharge was generated by a 60 kHz sinusoidal voltage,,,0.95,True,,paper_030:p0003
paper_030:r0027,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Tektronix probes P6015A,DiagnosticDevice,measures,,voltage,PhysicalQuantity,The voltage and current characteristics were measured by Tektronix probes P6015A,,,0.9,True,,paper_030:p0003
paper_030:r0028,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,CT-1,DiagnosticDevice,measures,,current,PhysicalQuantity,The voltage and current characteristics were measured by ... CT-1,,,0.9,True,,paper_030:p0003
paper_030:r0029,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,DiCam Pro 25 SVGA camera,DiagnosticDevice,studies,,two-dimensional structure,PlasmaProperties,to study the two-dimensional structure of a single microdischarge,,,0.9,True,,paper_030:p0003
paper_030:r0030,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,sealed glass chamber,ElectrodeConfiguration,contains,,gaseous impurities,PlasmaTarget,baked out to reduce residual gaseous impurities,,,0.85,True,,paper_030:p0003
paper_030:r0031,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,time-and space-dependent hydrodynamic model,Modelling,used_to_model,,microdischarges,PlasmaSource,a time-and space-dependent hydrodynamic model was employed taking into account the spatially one-dimensional discharge geometry,,,1.0,True,,paper_030:p0004
paper_030:r0032,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,partial differential equations,Modelling,includes,,Poisson's equation,Modelling,nonlinear system of partial differential equations comprises ... Poisson's equation,,,1.0,True,,paper_030:p0004
paper_030:r0033,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,drift-diffusion approximation,Modelling,describes,,particle fluxes,PhysicalQuantity,particle fluxes ... given in drift-diffusion approximation,,,1.0,True,,paper_030:p0004
paper_030:r0034,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Poisson's equation,Modelling,determines,,electric field,PhysicalQuantity,"electric field E(x, t) = -∂xφ(x, t) according to where ε0 denotes ...",,,1.0,True,,paper_030:p0004
paper_030:r0035,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,drift-diffusion approximation,Modelling,describes,,electron energy flux,PhysicalQuantity,electron energy flux Qe in the x-direction are given in drift-diffusion approximation,,,1.0,True,,paper_030:p0004
paper_030:r0036,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,source terms Ss,Modelling,includes,,collisional and radiation processes,PhysicalEffect,changes ... due to collisional and radiation processes are included by means of the source terms Ss,,,1.0,True,,paper_030:p0004
paper_030:r0037,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,electric field,PhysicalQuantity,contributes_to,,power input,PhysicalQuantity,the first term on the right-hand side of (2) denotes the power input from the electric field,,,1.0,True,,paper_030:p0004
paper_030:r0038,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,one-dimensional description,Modelling,assumes,,spatiotemporal development,PlasmaProperties,assumes in a first approach that the main characteristics of the discharge are not influenced by radial effects,,,1.0,True,,paper_030:p0004
paper_030:r0039,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,partial differential equations,Modelling,includes,,balance equation,Modelling,nonlinear system of partial differential equations comprises the continuity equations ... and Poisson's equation,,,1.0,True,,paper_030:p0004
paper_030:r0040,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,drift-diffusion approximation,Modelling,uses,,diffusion coefficient,PhysicalQuantity,D_s and b_s denote the diffusion coefficient and the mobility of species s,,,1.0,True,,paper_030:p0004
paper_030:r0041,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Reaction kinetics model,Modelling,includes,,atomic and molecular argon ions,Species,atomic and molecular argon ions as well as seven excited atomic and four excited molecular argon states were taken into account,,,0.95,True,,paper_030:p0005
paper_030:r0042,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Reaction kinetics model,Modelling,includes,,excited atomic,Species,atomic and molecular argon ions as well as seven excited atomic and four excited molecular argon states were taken into account,,,0.95,True,,paper_030:p0005
paper_030:r0043,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Reaction kinetics model,Modelling,includes,,excited molecular argon states,Species,atomic and molecular argon ions as well as seven excited atomic and four excited molecular argon states were taken into account,,,0.95,True,,paper_030:p0005
paper_030:r0044,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reaction kinetic scheme,Modelling,includes,,electron collision processes,PhysicalEffect,The reaction kinetic scheme takes into account 70 electron collision processes,,,0.95,True,,paper_030:p0005
paper_030:r0045,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,elastic collisions,PhysicalEffect,contributes_to,,electron energy balance equation,PhysicalQuantity,elastic collisions contributing directly to the electron energy balance equation,,,0.9,True,,paper_030:p0005
paper_030:r0046,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reaction kinetic scheme,Modelling,includes,,excitation,PhysicalEffect,"it includes excitation, deexcitation, ionization and recombination processes",,,0.95,True,,paper_030:p0005
paper_030:r0047,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reaction kinetic scheme,Modelling,includes,,deexcitation,PhysicalEffect,"it includes excitation, deexcitation, ionization and recombination processes",,,0.95,True,,paper_030:p0005
paper_030:r0048,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reaction kinetic scheme,Modelling,includes,,ionization,PhysicalEffect,"it includes excitation, deexcitation, ionization and recombination processes",,,0.95,True,,paper_030:p0005
paper_030:r0049,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reaction kinetic scheme,Modelling,includes,,recombination,PlasmaApplication,"it includes excitation, deexcitation, ionization and recombination processes",,,0.95,True,,paper_030:p0005
paper_030:r0050,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reaction kinetic scheme,Modelling,includes,,radiation,PhysicalEffect,20 radiation and 24 heavy particle collision processes are considered,,,0.95,True,,paper_030:p0005
paper_030:r0051,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reaction kinetic scheme,Modelling,includes,,heavy particle collision processes,PhysicalEffect,20 radiation and 24 heavy particle collision processes are considered,,,0.95,True,,paper_030:p0005
paper_030:r0052,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,mean energy,PhysicalQuantity,depends_on,,rate coefficients,PhysicalQuantity,rate coefficients depending on the mean electron energy ε = w e /n e,,,0.9,True,,paper_030:p0005
paper_030:r0053,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,electron Boltzmann equation,Modelling,solved_by,,convergent multi-term approach,Modelling,"solution of the stationary, spatially homogeneous electron Boltzmann equation in a convergent multi-term approach",,,0.95,True,,paper_030:p0005
paper_030:r0054,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,spatially homogeneous electron Boltzmann equation,Modelling,part_of,,reaction kinetic scheme,Modelling,"solution of the stationary, spatially homogeneous electron Boltzmann equation in a convergent multi-term approach",,,0.95,True,,paper_030:p0005
paper_030:r0055,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,model calculations,Modelling,uses_data_from,,[44],DiagnosticDevice,using the data given in [44] and [45],,,0.9,True,,paper_030:p0005
paper_030:r0056,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,model calculations,Modelling,uses_data_from,,[45],DiagnosticDevice,using the data given in [44] and [45],,,0.9,True,,paper_030:p0005
paper_030:r0057,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,ion diffusion coefficients,PhysicalQuantity,satisfy,,Einstein's relation,PhysicalEffect,satisfy Einstein's relation [46],,,0.9,True,,paper_030:p0005
paper_030:r0058,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,gas temperature,PhysicalQuantity,assumed_constant,,discharge event,PlasmaSource,assumed to be constant during the discharge event,,,0.9,True,,paper_030:p0005
paper_030:r0059,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,neutral gas temperature,PhysicalQuantity,neglects,,heat transfer,PhysicalEffect,neglecting temperature loss due to heat transfer,,,0.9,True,,paper_030:p0005
paper_030:r0060,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,temperature,PhysicalQuantity,unit,,K,Unit,maximum increase of temperature in a single filament is smaller than 0.5 K,,,0.9,True,,paper_030:p0005
paper_030:r0061,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,metastable argon atoms,Species,has_diffusion_coefficient,,1.7×10 18 s -1 cm -1,PhysicalQuantity,diffusion coefficient is set to ND m = 1.7×10 18 s -1 cm -1,,,0.9,True,,paper_030:p0005
paper_030:r0062,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,excited particles,Species,neglected_due_to,,short lifetimes,PhysicalEffect,neglected due to their short lifetimes,,,0.9,True,,paper_030:p0005
paper_030:r0063,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Boundary conditions,Modelling,applied_to,,heavy particle densities,PhysicalQuantity,"boundary conditions according to Hagelaar et al [36,47] have been applied",,,0.95,True,,paper_030:p0006
paper_030:r0064,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Boundary conditions,Modelling,applied_to,,particle and energy densities of electrons,PhysicalQuantity,"boundary conditions according to Hagelaar et al [36,47] have been applied",,,0.95,True,,paper_030:p0006
paper_030:r0065,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,heavy particles h,Species,has_property,,mass m h,PhysicalQuantity,For heavy particles h with the mass m h the boundary condition applied at the electrodes,,,0.9,True,,paper_030:p0006
paper_030:r0066,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reflection coefficient r h,PhysicalQuantity,set_to,,5 × 10 -4,Unit,reflection coefficient r h for ions is set to 5 × 10 -4,,,0.9,True,,paper_030:p0006
paper_030:r0067,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reflection coefficient r h,PhysicalQuantity,set_to,,5 × 10 -3,Unit,reflection coefficient r h for ions is set to 5 × 10 -3,,,0.9,True,,paper_030:p0006
paper_030:r0068,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,reflection coefficient,PhysicalQuantity,set_to,,0.3,Unit,reflection coefficient is set to 0.3,,,0.9,True,,paper_030:p0006
paper_030:r0069,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,electron reflection coefficient,PhysicalQuantity,set_to,,0.3,Unit,electron reflection coefficient is set to 0.3,,,0.9,True,,paper_030:p0006
paper_030:r0070,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,electron reflection coefficient,PhysicalQuantity,set_to,,0.7,Unit,it takes the value 0.7 at the dielectric,,,0.9,True,,paper_030:p0006
paper_030:r0071,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,secondary electron emission coefficient γ,PhysicalQuantity,set_to,,0.07,Unit,secondary electron emission coefficient for argon is 0.07,,,0.9,True,,paper_030:p0006
paper_030:r0072,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,secondary electron emission coefficient γ,PhysicalQuantity,set_to,,0.02,Unit,0.02 at an alumina covered surface,,,0.9,True,,paper_030:p0006
paper_030:r0073,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,mean energy of secondary electrons,PhysicalQuantity,equal_to,,2 eV,Unit,εγ = 2 eV denotes the mean energy,,,0.9,True,,paper_030:p0006
paper_030:r0074,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,thermal velocity,PhysicalQuantity,approximated_as,,k B T e = 2ε/3,PhysicalQuantity,"k B T e = 2ε/3. In equation ( 12), εγ = 2 eV denotes the mean energy",,,0.9,True,,paper_030:p0006
paper_030:r0075,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,sinusoidal voltage V a,PowerSupply,applied_at,,powered electrode,ElectrodeConfiguration,a sinusoidal voltage V a is applied in accordance with the experimental setup,,,0.9,True,,paper_030:p0006
paper_030:r0076,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,surface charge density σ,PhysicalQuantity,determined_by,,particle currents,PhysicalEffect,surface charge density σ results from particle currents striking the dielectric,,,0.9,True,,paper_030:p0006
paper_030:r0077,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,electric field E D,PhysicalQuantity,determined_by,,Laplace equation,Modelling,electric field E D is determined by means of the Laplace equation,,,0.9,True,,paper_030:p0006
paper_030:r0078,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Maxwellian energy distribution function,Modelling,applied_to,,electrons,Species,assuming a Maxwellian energy distribution function at the boundaries,,,0.9,True,,paper_030:p0006
paper_030:r0079,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,partial reflection,PhysicalEffect,considered_in,,boundary condition (9),Modelling,boundary condition (9) takes into account the partial reflexion of particles,,,0.9,True,,paper_030:p0006
paper_030:r0080,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,emission of secondary electrons,PhysicalEffect,considered_in,,boundary conditions for electrons,Modelling,emission of secondary electrons due to ion bombardment at the walls,,,0.9,True,,paper_030:p0006
paper_030:r0081,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,ion bombardment,PhysicalEffect,causes,,emission of secondary electrons,PhysicalEffect,emission of secondary electrons due to ion bombardment at the walls,,,0.9,True,,paper_030:p0006
paper_030:r0082,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,partial differential equations,Modelling,discretized_using,,finite-difference methods,Modelling,discretized in time and space by means of finite-difference methods,,,0.95,True,,paper_030:p0007
paper_030:r0083,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,driftdiffusion equations,Modelling,discretized_using,,exponential scheme,Modelling,spatial discretization ... performed by an exponential scheme,,,0.95,True,,paper_030:p0007
paper_030:r0084,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,electron energy balance equation,Modelling,discretized_using,,exponential scheme,Modelling,spatial discretization ... performed by an exponential scheme,,,0.9,True,,paper_030:p0007
paper_030:r0085,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,discretization scheme,Modelling,modifies,,diffusion of electrons,PhysicalEffect,adapted to treat diffusion of electrons in the consistent form,,,0.85,True,,paper_030:p0007
paper_030:r0086,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,central-difference method,Modelling,discretized_using,,Poisson's equation,DiagnosticDevice,central-difference method ... used for spatial discretization of Poisson's equation,,,0.9,True,,paper_030:p0007
paper_030:r0087,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,central-difference method,Modelling,discretized_using,,balance equations,Modelling,central-difference method ... used for ... balance equations of metastable argon atoms,,,0.85,True,,paper_030:p0007
paper_030:r0088,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,temporal discretization,Modelling,uses,,iterative time-stepping scheme,Experiment,an iterative time-stepping scheme has been applied,,,0.95,True,,paper_030:p0007
paper_030:r0089,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,time step size,Modelling,controls_error_in,,mean electron energy,PhysicalQuantity,to keep the relative discretization error in the mean electron energy below the tolerance,,,0.9,True,,paper_030:p0007
paper_030:r0090,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,model calculations,Modelling,uses,,non-equidistant intervals,Modelling,performed using 900 non-equidistant intervals,,,0.95,True,,paper_030:p0007
paper_030:r0091,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,spatial grid,Modelling,refined_towards,,boundaries,PhysicalQuantity,quadratically refined towards the boundaries,,,0.85,True,,paper_030:p0007
paper_030:r0092,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,Measurements,Experiment,related_to,,applied voltage amplitudes,PowerSupply,Measurements and model calculations were performed for applied voltage amplitudes V0 between 1.5 and 2.5 kV,,,1.0,True,,paper_030:p0008
paper_030:r0093,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,model calculations,Modelling,related_to,,applied voltage amplitudes,PowerSupply,Measurements and model calculations were performed for applied voltage amplitudes V0 between 1.5 and 2.5 kV,,,1.0,True,,paper_030:p0008
paper_030:r0094,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,model calculations,Modelling,related_to,,frequency,PowerSupply,driving frequency f = 60 kHz,,,1.0,True,,paper_030:p0008
paper_030:r0095,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,pressure,PhysicalQuantity,has_unit,,atm,Unit,argon pressure of 1 atm,,,1.0,True,,paper_030:p0008
paper_030:r0096,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,argon,PlasmaMedium,has_property,,pressure,PhysicalQuantity,argon pressure of 1 atm,,,1.0,True,,paper_030:p0008
paper_030:r0097,,paper_030,Analysis of microdischarges in asymmetric dielectric barrier discharges in argon,10.1088/0022-3727/46/35/355203,,temperature,PhysicalQuantity,has_unit,,K,Unit,constant gas temperature of 300 K,,,1.0,True,,paper_030:p0008
