TOKEN	DiagnosticDevice	DischargeRegime	ElectrodeConfiguration	ElectrodeMaterial	Experiment	Modelling	PhysicalEffect	PhysicalQuantity	PlasmaApplication	PlasmaMedium	PlasmaProperties	PlasmaSource	PlasmaTarget	Unit	PowerSupply	Species
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
1D	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
fluid	O	O	O	O	O	I-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
modeling.	O	O	O	O	O	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
streak	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
camera	I-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
images	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
show	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
increasing	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
number	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
residual	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
charges	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
volume	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
changes	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
microdischarge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	B-PlasmaSource	O	O	O	O
breakdown	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
air-like	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	B-PlasmaProperties	O	O	O	O	O
gas	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
mixtures	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cathodedirected	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
streamer	O	B-DischargeRegime	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
simultaneous	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
propagation	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
cathode-and	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
anode-directed	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
streamers.	O	B-DischargeRegime	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
contrast,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
seed	O	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	B-Species
electrons	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	I-Species
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
important	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
pre-ionization	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
if	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
density	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
residual	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
charges	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
volume	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
low.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

One	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
source	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
seed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
electrons	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-Species
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
negative	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
ions,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-Species
whose	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
density	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
exceeds	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electron	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
density	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
during	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
prephase	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
diffuse	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
helium-oxygen	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	O
barrier	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
discharges	O	O	O	O	O	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
indicated	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
laser	B-DiagnosticDevice	O	O	O	B-Experiment	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
photodetachment	O	O	O	O	I-Experiment	O	B-PhysicalEffect	O	I-PlasmaApplication	O	O	O	O	O	O	O
experiments.	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O

Electrons	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	B-Species
desorbed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cathodic	O	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
dielectric	O	O	I-ElectrodeConfiguration	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
have	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
even	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
larger	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
influence.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

They	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
induce	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transition	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
glow-like	O	B-DischargeRegime	O	O	B-Experiment	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Townsend-like	O	B-DischargeRegime	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	B-PowerSupply	O
discharge	O	I-DischargeRegime	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	B-PlasmaSource	O	O	O	O
mode	O	I-DischargeRegime	O	O	I-Experiment	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
nominally	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	O
pure	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
helium.	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	B-PlasmaTarget	O	O	B-Species

Apart	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
analyzing	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
importance	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
pre-ionization	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
breakdown	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
mechanism,	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
opportunities	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
manipulating	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
lateral	O	O	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
structure	O	O	O	O	I-Experiment	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
modes	O	I-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discussed.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

For	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
purpose,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
intensity	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
diameter	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
diffuse	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
helium	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	B-PlasmaTarget	O	O	B-Species
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
controlled	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
illuminated	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
semiconducting	O	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
barrier.	O	O	I-ElectrodeConfiguration	I-ElectrodeMaterial	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O

Introduction	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Dielectric	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
barrier	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
discharges	O	O	O	O	O	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
one	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
most	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
common	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	I-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
types	O	I-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
used	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
applications	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
atmospheric	O	O	O	O	O	O	O	O	I-PlasmaApplication	B-PlasmaMedium	B-PlasmaProperties	O	O	O	O	O
pressure	O	O	O	O	O	O	O	B-PhysicalQuantity	I-PlasmaApplication	I-PlasmaMedium	I-PlasmaProperties	O	O	O	O	O
[1][2][3][4][5][6][7][8].	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

Their	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
main	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
feature	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
least	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
one	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
dielectric	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electrodes,	B-DiagnosticDevice	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
inhibits	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
continuous	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
current	O	O	O	O	I-Experiment	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
thus	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transition	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
arc	O	B-DischargeRegime	O	O	O	O	O	O	O	O	B-PlasmaProperties	B-PlasmaSource	O	O	O	O
discharge.	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	I-PlasmaSource	O	O	O	O

More	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
precisely,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
surface	O	O	O	O	O	O	O	B-PhysicalQuantity	B-PlasmaApplication	O	O	O	O	O	O	O
charges	O	O	O	O	O	O	O	I-PhysicalQuantity	I-PlasmaApplication	O	O	O	O	O	O	O
accumulate	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
dielectric	O	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
surface	O	O	I-ElectrodeConfiguration	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	I-PlasmaTarget	O	O	O
during	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	O	O	O	O	B-PlasmaProperties	B-PlasmaSource	O	O	O	O
development	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
form	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
inversed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electric	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
field	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
causes	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
self-extinction	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
discharge.	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	B-PlasmaSource	O	O	O	O

That	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
why	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
time-varying	O	O	O	O	B-Experiment	O	O	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O
voltage	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	I-PowerSupply	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
necessary	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
continuous	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	B-PlasmaSource	O	O	B-PowerSupply	O
operation.	O	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	I-PowerSupply	O

This	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transient	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
character	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
keeps	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
gas	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
temperature	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
low,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
important	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
treatment	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
heat-sensitive	O	O	O	B-ElectrodeMaterial	B-Experiment	O	O	O	I-PlasmaApplication	O	O	O	B-PlasmaTarget	O	B-PowerSupply	O
