TOKEN	DiagnosticDevice	DischargeRegime	ElectrodeConfiguration	ElectrodeMaterial	Experiment	Modelling	PhysicalEffect	PhysicalQuantity	PlasmaApplication	PlasmaMedium	PlasmaProperties	PlasmaSource	PlasmaTarget	Unit	PowerSupply	Species
mono-crystalline	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
alumina	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
magnesia,	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
respectively,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
covering	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
BSO	B-DiagnosticDevice	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
crystal.	I-DiagnosticDevice	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O

By	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
variation	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
nitrogen	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	B-Species
admixture	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
helium	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	B-PlasmaTarget	O	O	B-Species
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
pressure	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
500	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
mbar	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
1	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
bar	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
diffuse	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
glow-like	O	B-DischargeRegime	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
BD	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
self-stabilized	O	B-DischargeRegime	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	I-DischargeRegime	B-ElectrodeConfiguration	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
filaments	O	I-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
operated	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
inside	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
gas	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
gap	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
3	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
mm	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
characteristics	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	B-PlasmaSource	O	O	O	O
and,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
especially,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
influence	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
different	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
dielectrics	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
its	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
development	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
studied	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
surface	O	O	O	O	B-Experiment	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
charge	O	O	O	O	I-Experiment	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
diagnostics,	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
electrical	O	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
measurements	O	O	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ICCD	B-DiagnosticDevice	O	O	O	B-Experiment	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
camera	I-DiagnosticDevice	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
imaging.	O	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O

Regarding	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
glow-like	O	B-DischargeRegime	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
BD,	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
breakdown	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
voltage	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
changes	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
significantly	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
variation	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cathodic	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
dielectric,	O	O	I-ElectrodeConfiguration	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
due	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
different	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
effective	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
secondary	O	O	O	O	O	O	B-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	O
electron	O	O	O	O	O	O	I-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	B-Species
emission	O	O	O	O	O	O	I-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	O
(SEE)	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
coefficients.	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O

These	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
materialspecific	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
SEE	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
yields	O	O	O	O	O	O	O	I-PhysicalQuantity	I-PlasmaApplication	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
estimated	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
using	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Townsend's	O	B-DischargeRegime	O	O	B-Experiment	B-Modelling	O	O	O	O	O	O	O	O	O	O
criterion	O	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
combination	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
analytical	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
calculations	O	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
effective	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O
ionization	O	O	O	O	O	O	B-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	O
coefficient	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
helium	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	B-PlasmaTarget	O	O	B-Species
with	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
air	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
impurities.	O	O	O	O	O	O	O	O	O	I-PlasmaMedium	B-PlasmaProperties	O	O	O	O	O

Moreover,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
importance	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
surface	O	O	O	O	O	O	B-PhysicalEffect	B-PhysicalQuantity	O	O	O	O	B-PlasmaTarget	O	O	O
charge	O	O	O	O	I-Experiment	O	I-PhysicalEffect	I-PhysicalQuantity	O	O	O	O	O	O	O	O
memory	O	O	O	O	I-Experiment	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
effect	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
self-stabilization	O	O	O	O	O	O	B-PhysicalEffect	O	B-PlasmaApplication	O	O	O	O	O	O	O
of	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
discharge	O	O	B-ElectrodeConfiguration	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
filaments	O	B-DischargeRegime	I-ElectrodeConfiguration	O	O	O	I-PhysicalEffect	O	O	O	O	O	I-PlasmaTarget	O	O	O
was	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
quantified	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
recalculated	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
spatio-temporal	O	O	O	O	B-Experiment	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
behavior	O	O	O	O	I-Experiment	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
gap	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	I-PlasmaProperties	O	O	O	O	O
voltage.	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O

Introduction	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
most	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
characteristic	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
feature	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
barrier	O	O	O	O	O	B-Modelling	O	O	O	O	O	B-PlasmaSource	O	O	O	O
discharges	O	O	O	O	O	I-Modelling	O	O	O	O	O	I-PlasmaSource	O	O	O	O
(BDs)	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
consists	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
deposition	O	O	O	O	O	O	B-PhysicalEffect	O	B-PlasmaApplication	O	O	O	O	O	O	O
of	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
charge	O	O	O	O	O	O	I-PhysicalEffect	B-PhysicalQuantity	O	O	B-PlasmaProperties	O	O	O	O	B-Species
carriers	O	O	O	O	O	O	I-PhysicalEffect	I-PhysicalQuantity	O	O	I-PlasmaProperties	O	O	O	O	I-Species
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	B-PlasmaProperties	O	O	O	O	O
volume	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
onto	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
surface	O	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
dielectric-covered	O	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
electrodes.	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O

During	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
breakdown,	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
these	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
so-called	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
surface	O	O	O	O	O	O	O	B-PhysicalQuantity	B-PlasmaApplication	O	O	O	B-PlasmaTarget	O	O	O
charges	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
cause	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electric	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
field	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
oppositely	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
directed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
external	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electric	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	B-PlasmaSource	O	O	O	O
field,	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
wherefore	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
current	O	O	O	O	O	O	O	B-PhysicalQuantity	O	B-PlasmaMedium	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
limited	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
and,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
finally,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
extinguishes.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

As	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
result,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
BDs	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
generate	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
non-equilibrium	O	B-DischargeRegime	O	O	O	B-Modelling	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
plasmas	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
elevated	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
pressures,	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
serving	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
effective	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-PowerSupply	O
source	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	I-PowerSupply	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
high-energy	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electrons,	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	B-Species
photons,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
radicals	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
excited	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
species	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-Species
[1,2].	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
high	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	O	O	O	O	O
chemical	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	I-PlasmaProperties	O	O	O	O	O
reactivity	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	I-PlasmaProperties	O	O	O	O	O
at	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
gas	O	O	O	B-ElectrodeMaterial	O	O	O	B-PhysicalQuantity	O	O	I-PlasmaProperties	O	O	O	O	O
temperature	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	I-PlasmaProperties	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
comparatively	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
power	O	O	O	O	O	O	B-PhysicalEffect	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O
consumption,	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	I-PowerSupply	O
as	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
well	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
possibility	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
operate	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
without	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
expensive	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
vacuum	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	O	O	O	O	O	O	O	B-PowerSupply	O
equipment,	I-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	I-PowerSupply	O
