relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_003:r0011,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,decay process,PhysicalEffect,causes,,broadening of radial profiles,PhysicalEffect,broadening of the radial profiles... during the decay process,,,0.85,True,,paper_003:p0001
paper_003:r0012,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,investigations,Experiment,contribute_to,,charge accumulation,PhysicalEffect,contribute to a better understanding of the charge accumulation,,,0.8,True,,paper_003:p0001
paper_003:r0013,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,Atmospheric-pressure barrier discharges (BDs),PlasmaSource,generates,,non-thermal plasmas,PlasmaProperties,generate non-thermal plasmas at elevated pressure,,,0.95,True,,paper_003:p0002
paper_003:r0014,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BDs,PlasmaSource,used_in,,industrial applications,PlasmaApplication,indispensable in numerous industrial applications,,,0.9,True,,paper_003:p0002
paper_003:r0015,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BDs,PlasmaSource,can_operate_as,,microdischarges (MDs),DischargeRegime,can be operated as microdischarges (MDs),,,0.95,True,,paper_003:p0002
paper_003:r0016,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BDs,PlasmaSource,can_operate_as,,atmospheric-pressure Townsend-like discharge (APTD),DischargeRegime,atmospheric-pressure Townsend-like discharge (APTD),,,0.9,True,,paper_003:p0002
paper_003:r0017,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BDs,PlasmaSource,can_operate_as,,atmospheric-pressure glow-like discharge (APGD),DischargeRegime,atmospheric-pressure glow-like discharge (APGD),,,0.9,True,,paper_003:p0002
paper_003:r0018,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,discharge cell configuration,ElectrodeConfiguration,influences,,discharge mode transitions,DischargeRegime,manipulated by the discharge cell configuration,,,0.85,True,,paper_003:p0002
paper_003:r0019,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,gas mixture,PlasmaMedium,affects,,discharge mode transitions,DischargeRegime,varying the He/N2 mixing ratio... should cause discharge mode transitions,,,0.85,True,,paper_003:p0002
paper_003:r0020,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge measurements,Experiment,used_to_characterize,,Filamentary and diffuse BDs,DischargeRegime,"characterized by electrical, spectroscopic and surface charge measurements",,,0.9,True,,paper_003:p0002
paper_003:r0021,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,metastable states of noble gases,Species,contribute_to,,APGD,DischargeRegime,metastable states... inducing a variety of multistage elementary processes,,,0.85,True,,paper_003:p0002
paper_003:r0022,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,dielectrics,ElectrodeMaterial,related_to,,surface charge accumulation,PhysicalEffect,localized surface charge accumulation (memory effect),,,0.8,True,,paper_003:p0002
paper_003:r0023,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,discharge cell,ElectrodeConfiguration,has_component,,plane parallel electrodes,ElectrodeConfiguration,An arrangement of two plane parallel electrodes each covered by a different dielectric material is used.,,,0.95,True,,paper_003:p0003
paper_003:r0024,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,plane parallel electrodes,ElectrodeConfiguration,has_component,,dielectric material,ElectrodeMaterial,An arrangement of two plane parallel electrodes each covered by a different dielectric material is used.,,,0.9,True,,paper_003:p0003
paper_003:r0025,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,lower dielectric electrode,ElectrodeConfiguration,has_component,,BSO crystal,ElectrodeMaterial,the lower dielectric electrode ... covered by an undoped electro-optic BSO crystal.,,,0.95,True,,paper_003:p0003
paper_003:r0026,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,upper electrode,ElectrodeConfiguration,has_component,,glass,ElectrodeMaterial,The upper electrode ... made of glass which is coated ... with indium tin dioxide.,,,0.9,True,,paper_003:p0003
paper_003:r0027,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,glass,ElectrodeMaterial,has_component,,indium tin dioxide,ElectrodeMaterial,made of glass which is coated ... with a thin layer of electrically conductive and optically transparent indium tin dioxide.,,,0.95,True,,paper_003:p0003
paper_003:r0028,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,gas gap,ElectrodeConfiguration,has_unit,,mm,Unit,"Insulation plates ... guarantee a fixed gas gap spacing, g = 1 mm.",,,0.9,True,,paper_003:p0003
paper_003:r0029,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,pressure,PhysicalQuantity,has_unit,,mbar,Unit,pumped to a base pressure below 10 -5 mbar ... filled ... up to the operating pressure of 300-500 mbar.,,,0.95,True,,paper_003:p0003
paper_003:r0030,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,flow rates,PhysicalQuantity,has_unit,,sccm,Unit,gas flow rates up to F = 100 sccm.,,,0.9,True,,paper_003:p0003
paper_003:r0031,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,multi-gas controller,DiagnosticDevice,controls,,gas flow rates,PhysicalQuantity,multi-gas controller (MKS 647c) via gas flow rates up to F = 100 sccm.,,,0.95,True,,paper_003:p0003
paper_003:r0032,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,optical emission spectroscopy,DiagnosticDevice,discloses,,discharge emission,PhysicalEffect,optical emission spectroscopy (OES) disclosing the spatio-temporal development of the discharge emission.,,,0.95,True,,paper_003:p0003
paper_003:r0033,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge measurements,Experiment,measures,,surface charges,PhysicalQuantity,determination of surface charges on the BSO crystal by illumination from top.,,,0.9,True,,paper_003:p0003
paper_003:r0034,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,discharge,PlasmaSource,causes,,discharge emission,PhysicalEffect,investigation of the discharge emission.,,,0.95,True,,paper_003:p0003
paper_003:r0035,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BSO crystal,ElectrodeMaterial,used_for,,surface charges,PhysicalQuantity,determination of surface charges on the BSO crystal by illumination from top.,,,0.9,True,,paper_003:p0003
paper_003:r0036,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,function generator,Modelling,connected_to,,high voltage power supply,PowerSupply,connected with a high voltage power supply,,,0.95,True,,paper_003:p0004
paper_003:r0037,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,high voltage probe,DiagnosticDevice,measures,,applied voltage,PhysicalQuantity,measured via a high voltage probe,,,0.9,True,,paper_003:p0004
paper_003:r0038,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,resistor,DiagnosticDevice,measures,,total discharge current,PhysicalQuantity,measured via a resistor,,,0.9,True,,paper_003:p0004
paper_003:r0039,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,capacitance,DiagnosticDevice,measures,,charge transfer,PhysicalQuantity,measured via a capacitance,,,0.9,True,,paper_003:p0004
paper_003:r0040,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,digital oscilloscope,DiagnosticDevice,records,,temporally resolved electrical signals,Experiment,recorded with a digital oscilloscope,,,0.95,True,,paper_003:p0004
paper_003:r0041,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,Lissajous figures,DischargeRegime,used_to_determine,,capacitances,PhysicalQuantity,determination of the capacitances C_d and C_tot,,,0.9,True,,paper_003:p0004
paper_003:r0042,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,capacitances C_tot,PhysicalQuantity,composed_of,,capacitance C_d,PhysicalQuantity,series connection of C_d with the gas gap capacitance C_gap,,,1.0,True,,paper_003:p0004
paper_003:r0043,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,capacitances C_tot,PhysicalQuantity,composed_of,,gas gap capacitance C_gap,ElectrodeConfiguration,series connection of C_d with the gas gap capacitance C_gap,,,1.0,True,,paper_003:p0004
paper_003:r0044,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,internal quantities,Experiment,derived_from,,external quantities,Modelling,recalculated from the measured external quantities,,,1.0,True,,paper_003:p0004
paper_003:r0045,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,voltage drop U_gap,PhysicalEffect,occurs_across,,gas gap,ElectrodeConfiguration,voltage drop across the gas gap,,,0.95,True,,paper_003:p0004
paper_003:r0046,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charges,PhysicalQuantity,related_to,,half-period,PowerSupply,surface charges deposited during the previous half-period,,,0.9,True,,paper_003:p0004
paper_003:r0047,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge measurements,Experiment,performed_in,,pure helium,PlasmaMedium,Surface charge measurements ... done in pure helium and pure nitrogen,,,0.95,True,,paper_003:p0005
paper_003:r0048,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge measurements,Experiment,performed_in,,pure nitrogen,PlasmaMedium,Surface charge measurements ... done in pure helium and pure nitrogen,,,0.95,True,,paper_003:p0005
paper_003:r0049,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,diffuse BD,DischargeRegime,operated_in,,He/N 2 mixtures,PlasmaMedium,Operating a diffuse BD ... He/N 2 (1 : 1),,,0.9,True,,paper_003:p0005
paper_003:r0050,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge density,PhysicalQuantity,calculated_from,,surface charges,PhysicalQuantity,"Q = σ • A, was recalculated from the surface charge density σ",,,0.95,True,,paper_003:p0005
paper_003:r0051,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge accumulation,PhysicalEffect,occurs_on,,dielectric-coated electrodes,ElectrodeConfiguration,the transferred charge accumulates on the dielectric-coated electrodes,,,0.9,True,,paper_003:p0005
paper_003:r0052,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,transferred charge,PhysicalQuantity,higher_in,,pure nitrogen,PlasmaMedium,Q ≈ 13 nC in pure nitrogen is more than ten times higher than in pure helium,,,0.95,True,,paper_003:p0005
paper_003:r0053,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,transferred charge,PhysicalQuantity,measured_by,,electro-optic Pockels effect,PhysicalEffect,Q corresponds to the accordant amount of surface charges using (iii) the electro-optic Pockels effect,,,0.9,True,,paper_003:p0005
paper_003:r0054,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,APTD,PlasmaSource,operated_in,,He/N 2 mixtures,PlasmaMedium,the APTD operated in He/N 2 (1 : 1),,,0.9,True,,paper_003:p0005
paper_003:r0055,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,charge carriers,Species,contribute_to,,net current,PhysicalQuantity,All generated charge carriers ... contribute to the discharge net current,,,0.95,True,,paper_003:p0005
paper_003:r0056,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge spots,PhysicalQuantity,localized_at,,dielectric,ElectrodeMaterial,the individual surface charge spots mark the positions of previous filaments,,,0.85,True,,paper_003:p0005
paper_003:r0057,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,positive surface charges,PhysicalQuantity,generated_by,,defect electrons,Species,the formation of positive surface charges means the generation of defect electrons,,,0.8,True,,paper_003:p0005
paper_003:r0058,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,negative surface charges,PhysicalQuantity,composed_of,,electrons,Species,negative surface charges are supposed to be electrons,,,0.8,True,,paper_003:p0005
paper_003:r0059,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charge capture,PhysicalEffect,enabled_by,,trapping potential,PhysicalEffect,This result demands a kind of surface charge capture due to the presence of a trapping potential,,,0.85,True,,paper_003:p0005
paper_003:r0060,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,electron affinity,PhysicalQuantity,determines,,axial location,PhysicalEffect,the material-specific electron affinity χ to be the crucial parameter which determines this axial location,,,0.8,True,,paper_003:p0005
paper_003:r0061,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BD,PlasmaSource,operated_in,,He/N 2 mixtures,PlasmaMedium,BD operation was investigated in gas mixtures of helium with nitrogen,,,0.95,True,,paper_003:p0006
paper_003:r0062,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,APTD,DischargeRegime,occurs_in,,pure nitrogen,PlasmaMedium,APTD is typically formed in pure nitrogen,,,0.9,True,,paper_003:p0006
paper_003:r0063,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,APGD,DischargeRegime,characteristic_of,,cathode fall region,PlasmaProperties,cathode fall region is characteristic for the APGD in helium,,,0.85,True,,paper_003:p0006
paper_003:r0064,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,burning voltage,PhysicalQuantity,determined_by,,discharge,PlasmaProperties,burning voltage was defined as the lowest voltage amplitude across the gas gap which allows to sustain the discharge,,,0.9,True,,paper_003:p0006
paper_003:r0065,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,square wave feeding voltage,PowerSupply,increases,,power input,PhysicalQuantity,square wave feeding voltage causes a three times higher power input,,,0.95,True,,paper_003:p0006
paper_003:r0066,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,existence diagrams,Modelling,varies_with,,He/N 2 mixing ratio,PlasmaMedium,existence diagrams of the discharge modes are shown for systematic variation of both the He/N 2 mixing ratio,,,0.9,True,,paper_003:p0006
paper_003:r0067,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,Lissajous figures,Modelling,presented_for,,pure nitrogen,PlasmaMedium,Lissajous figures are presented for the sine wave driven APTD comparing the different working gases (i) pure nitrogen,,,0.85,True,,paper_003:p0006
paper_003:r0068,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,molecular nitrogen,Species,causes,,quenching,PhysicalEffect,molecular nitrogen causes effective quenching of metastable helium atoms,,,0.9,True,,paper_003:p0006
paper_003:r0069,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,hybrid mode,DischargeRegime,generated_by,,asymmetric discharge cell configuration,ElectrodeConfiguration,hybrid mode is generated in the positive half-period due to the asymmetric discharge cell configuration,,,0.85,True,,paper_003:p0006
paper_003:r0070,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,nitrogen admixture,PlasmaMedium,increases,,transferred charge,PhysicalQuantity,higher the nitrogen admixture... the higher is the transferred charge during the discharge breakdown,,,0.9,True,,paper_003:p0006
paper_003:r0071,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,barrier discharges,PlasmaSource,characterized_by,,"electrical, spectroscopic and surface charge measurements",Experiment,"characterized by electrical, spectroscopic and surface charge measurements",,,0.95,True,,paper_003:p0007
paper_003:r0072,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,existence diagram,Modelling,related_to,,filamentary,DischargeRegime,existence diagram of filamentary and diffuse BDs,,,0.9,True,,paper_003:p0007
paper_003:r0073,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,voltage amplitude,PowerSupply,causes,,ionization,PhysicalEffect,higher power input effecting a higher ionization rate,,,0.85,True,,paper_003:p0007
paper_003:r0074,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BSO crystal,ElectrodeMaterial,has_property,,γ e coefficient,PhysicalQuantity,"BSO crystal has a smaller γ e coefficient than the other dielectric, glass",,,0.9,True,,paper_003:p0007
paper_003:r0075,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,discharge breakdown,PhysicalEffect,correlates_with,,net current,PhysicalQuantity,net current induced by the discharge breakdown correlates,,,0.88,True,,paper_003:p0007
paper_003:r0076,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,charge transfer,PhysicalEffect,agrees_with,,accumulated surface charges,PlasmaProperties,overall charge transfer... in excellent agreement with accumulated surface charges,,,0.92,True,,paper_003:p0007
paper_003:r0077,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,surface charges,PlasmaProperties,mark_positions_of,,microdischarges,PlasmaSource,localized spots... mark the positions of previous MDs,,,0.85,True,,paper_003:p0007
paper_003:r0078,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,photoconductivity,PhysicalEffect,associated_with,,surface,PlasmaTarget,photo-induced decay... associated with the redistribution of recombination flows,,,0.8,True,,paper_003:p0007
paper_003:r0079,,paper_003,"Systematic investigation of the barrier discharge operation in helium, nitrogen, and mixtures - discharge development, formation and decay of surface charges",10.1088/0022-3727/47/36/365204,,BSO crystal,ElectrodeMaterial,planned_to_be_covered_with,,alumina,ElectrodeMaterial,"cover the BSO crystal with a transparent dielectric... on more common dielectric materials, such as alumina",,,0.75,True,,paper_003:p0007
