relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_029:r0011,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,DBD,PlasmaSource,part_of,,flow reactor,PlasmaApplication,geometrically symmetric DBD built in a flow reactor configuration,,,0.95,True,,paper_029:p0002
paper_029:r0012,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,plasma reactor,DiagnosticDevice,has_component,,tube,DiagnosticDevice,tube that directs the gas flow into the gap,,,0.9,True,,paper_029:p0002
paper_029:r0013,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,gas flow,PlasmaMedium,directed_into,,gap,ElectrodeConfiguration,tube that directs the gas flow into the gap between two planar electrodes,,,0.85,True,,paper_029:p0002
paper_029:r0014,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,active zone,PlasmaProperties,connected_to,,tube,DiagnosticDevice,"seamlessly connected with another tube, which is used to pump out the gas",,,0.8,True,,paper_029:p0002
paper_029:r0015,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,flow tube reactors,DiagnosticDevice,has_property,,thicknesses,PhysicalQuantity,thicknesses D of the dielectric barriers between 1 and 2 mm,,,0.9,True,,paper_029:p0002
paper_029:r0016,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,DBD,PlasmaSource,composed_of,,filaments,DischargeRegime,composed of many filaments that are distributed stochastically,,,0.95,True,,paper_029:p0002
paper_029:r0017,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,spatially one-dimensional approach,Modelling,used_for,,spatiotemporal discharge dynamics,PlasmaProperties,model and analyse the spatiotemporal discharge dynamics,,,0.9,True,,paper_029:p0002
paper_029:r0018,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,spatially one-dimensional treatment,Modelling,applicable_to,,homogeneous or glow mode,DischargeRegime,well suited for the analysis of DBD operating in the homogeneous or glow mode,,,0.85,True,,paper_029:p0002
paper_029:r0019,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,time scales,PhysicalQuantity,compared_to,,residence time,PhysicalQuantity,time scales inherent in the discharge plasma are much shorter than the residence time,,,0.8,True,,paper_029:p0002
paper_029:r0020,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,experiments,Experiment,measures,,CO,Species,measurement of the CO produced,,,0.9,True,,paper_029:p0002
paper_029:r0021,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,reactor configuration,PlasmaApplication,optimized_for,,experimental diagnostics,Experiment,reactor configuration is optimized for different experimental diagnostics,,,0.85,True,,paper_029:p0002
paper_029:r0022,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,dielectric barriers,ElectrodeMaterial,has_property,,thicknesses,PhysicalQuantity,thicknesses D of the dielectric barriers between 1 and 2 mm,,,0.9,True,,paper_029:p0002
paper_029:r0023,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,gap width,PhysicalQuantity,has_value,,1 mm,Unit,constant gap width d of 1 mm,,,0.9,True,,paper_029:p0002
paper_029:r0024,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,dielectrics,ElectrodeMaterial,covered_by,,"plane-parallel, dielectric covered electrodes",ElectrodeConfiguration,"plane-parallel, dielectric covered electrodes",,,0.85,True,,paper_029:p0002
paper_029:r0025,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,discharge geometry,PlasmaProperties,considers,,axial component x,PhysicalQuantity,discharge geometry considering the axial component x of the plasma,,,0.8,True,,paper_029:p0002
paper_029:r0026,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,complex modelling,Modelling,includes,,stochastic description,Modelling,stochastic description of the filament generation,,,0.85,True,,paper_029:p0002
paper_029:r0027,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,spatially one-dimensional approach,Modelling,applied_for,,analysis,PlasmaApplication,successfully applied for the analysis of single microdischarges,,,0.8,True,,paper_029:p0002
paper_029:r0028,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,theoretical description,Modelling,consists_of,,fluid model,Modelling,"For the theoretical description... a time-dependent, spatially one-dimensional fluid model... was adapted",,,1.0,True,,paper_029:p0003
paper_029:r0029,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,fluid model,Modelling,consists_of,,particle balance equations,Modelling,The fluid model consists of particle balance equations...,,,1.0,True,,paper_029:p0003
paper_029:r0030,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,fluid model,Modelling,consists_of,,electron energy balance equation,Modelling,The fluid model consists of... the electron energy balance equation...,,,1.0,True,,paper_029:p0003
paper_029:r0031,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,fluid model,Modelling,consists_of,,Poisson's equation,Modelling,...and Poisson's equation providing the electric potential...,,,1.0,True,,paper_029:p0003
paper_029:r0032,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,Poisson's equation,Modelling,determines,,electric potential,PhysicalQuantity,Poisson's equation providing the electric potential...,,,1.0,True,,paper_029:p0003
paper_029:r0033,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron energy balance equation,Modelling,determines,,mean energy,PhysicalQuantity,...to determine the mean energy U e of the electrons,,,1.0,True,,paper_029:p0003
paper_029:r0034,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,particle fluxes,PhysicalQuantity,related_to,,collisional and radiative processes,PhysicalEffect,...gain and loss of particles in the plasma due to collisional and radiative processes,,,0.9,True,,paper_029:p0003
paper_029:r0035,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,collisional power gain,PhysicalEffect,caused_by,,superelastic electron collisions,PhysicalEffect,Collisional power gain is caused by superelastic electron collisions...,,,1.0,True,,paper_029:p0003
paper_029:r0036,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,collisional power loss,PhysicalEffect,due_to,,elastic collisions,PhysicalEffect,"...due to elastic collisions, electron impact excitation...",,,1.0,True,,paper_029:p0003
paper_029:r0037,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,drift-diffusion approximation,Modelling,used_to_express,,particle fluxes,PhysicalQuantity,...expressed by the drift-diffusion approximation according to...,,,1.0,True,,paper_029:p0003
paper_029:r0038,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,drift-diffusion approximation,Modelling,used_to_express,,electron energy flux,PhysicalQuantity,...expressed by the drift-diffusion approximation according to...,,,1.0,True,,paper_029:p0003
paper_029:r0039,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,reaction kinetics model,Modelling,includes,,heavy particles,Species,...includes the 42 heavy particle species...,,,1.0,True,,paper_029:p0003
paper_029:r0040,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron energy balance,Modelling,includes,,electron impact excitation,PhysicalEffect,"...electron impact excitation, dissociation, ionization...",,,1.0,True,,paper_029:p0003
paper_029:r0041,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron energy balance,Modelling,includes,,dissociation,PhysicalEffect,"...electron impact excitation, dissociation, ionization...",,,1.0,True,,paper_029:p0003
paper_029:r0042,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron energy balance,Modelling,includes,,ionization,PhysicalEffect,"...electron impact excitation, dissociation, ionization...",,,1.0,True,,paper_029:p0003
paper_029:r0043,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,power gain rate,PhysicalQuantity,includes,,collisional and associative detachment,PhysicalEffect,...power gain rate resulting from collisional and associative detachment...,,,1.0,True,,paper_029:p0003
paper_029:r0044,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,rate coefficients,PhysicalQuantity,determined_by,,electron collision cross section,PhysicalQuantity,...integration of the product of electron collision cross section...,,,1.0,True,,paper_029:p0003
paper_029:r0045,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,rate coefficients,PhysicalQuantity,determined_by,,isotropic part of the EVDF,PhysicalQuantity,...integration of the product... isotropic part f 0 (U) of the EVDF...,,,1.0,True,,paper_029:p0003
paper_029:r0046,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,vibrationally excited states,Species,important_for,,dissociation rates,PhysicalEffect,...vibrationally excited states in CO 2 plasmas are particularly important as they are expected to enhance the dissociation rates.,,,1.0,True,,paper_029:p0003
paper_029:r0047,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,vibrationally excited species,Species,used_to_describe,,electron energy,PhysicalQuantity,...28 vibrationally excited species... are considered to describe the evolution of electron energy...,,,1.0,True,,paper_029:p0003
paper_029:r0048,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,reaction kinetic scheme,Modelling,includes,,electron impact collision processes,PhysicalEffect,...56 electron impact collision processes with heavy particles...,,,1.0,True,,paper_029:p0003
paper_029:r0049,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,collision cross sections,PhysicalQuantity,determined_by,,principle of detailed balancing,Modelling,...determined by the use of the principle of detailed balancing...,,,1.0,True,,paper_029:p0003
paper_029:r0050,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,reaction kinetic scheme,Modelling,includes,,collisional or associative detachment processes,PhysicalEffect,...four collisional or associative detachment processes are included...,,,1.0,True,,paper_029:p0003
paper_029:r0051,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron,Species,interacts_with,,CO 2,Species,...interaction of electrons only with CO 2 is taken into account...,,,1.0,True,,paper_029:p0003
paper_029:r0052,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,vibrational energy transfer,PhysicalEffect,analyzed_using,,vibrational-translational (VT) and vibrational-vibrational (VV) relaxation processes,PhysicalEffect,...extended set of reactions describing the vibrational-translational (VT) and vibrational-vibrational (VV) relaxation processes...,,,1.0,True,,paper_029:p0003
paper_029:r0053,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,non-detaching ion-neutral reactions,PhysicalEffect,includes,,charge transfer reactions,PhysicalEffect,...non-detaching ion-neutral reactions such as charge transfer reactions...,,,1.0,True,,paper_029:p0003
paper_029:r0054,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,reaction kinetics model,Modelling,includes,,radiation processes,PhysicalEffect,...two radiation processes (from excited ions) are also listed in Table V.,,,1.0,True,,paper_029:p0003
paper_029:r0055,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,mobility,PhysicalQuantity,determined as function of,,reduced electric field,PhysicalQuantity,mobility... is determined as a function of the reduced electric field E/N,,,0.95,True,,paper_029:p0004
paper_029:r0056,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,CO þ 2,Species,mobility in,,CO 2,Species,mobility of CO þ 2 in CO 2 given in Ref. 56,,,0.9,True,,paper_029:p0004
paper_029:r0057,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,O À 2,Species,same mobility as,,O À,Species,mobility of O À 2... assumed to be the same as that of O À,,,0.85,True,,paper_029:p0004
paper_029:r0058,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,Einstein relation,Modelling,used to calculate,,diffusion coefficients,PhysicalQuantity,diffusion coefficients are calculated using the Einstein relation,,,0.95,True,,paper_029:p0004
paper_029:r0059,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,diffusion coefficient,PhysicalQuantity,derived from,,ND CO 2,PhysicalQuantity,diffusion coefficient of CO 2... taken from the relation ND CO 2,,,0.9,True,,paper_029:p0004
paper_029:r0060,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,rate coefficients,PhysicalQuantity,obtained from,,electron Boltzmann equation,Modelling,rate coefficients... obtained from the solution of the electron Boltzmann equation,,,0.95,True,,paper_029:p0004
paper_029:r0061,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,elastic collisions,PhysicalEffect,energy rate coefficient for,,K el 1,PhysicalQuantity,energy rate coefficient for elastic collisions K el 1,,,0.9,True,,paper_029:p0004
paper_029:r0062,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,two-body attachment,PhysicalEffect,energy rate coefficient for,,K at j,PhysicalQuantity,energy rate coefficients for two-body attachment K at j,,,0.9,True,,paper_029:p0004
paper_029:r0063,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron impact excitation,PhysicalEffect,rate coefficient for,,k in j,PhysicalQuantity,rate coefficients k in j... for inelastic... electron impact excitation,,,0.85,True,,paper_029:p0004
paper_029:r0064,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron temperature,PhysicalQuantity,defined as,,mean electron energy,PhysicalQuantity,T e ¼ 2U e =ð3k B Þ is the electron temperature,,,0.95,True,,paper_029:p0004
paper_029:r0065,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,flux boundary conditions,Modelling,applied_to,,dielectric surfaces,ElectrodeMaterial,flux boundary conditions are employed at the dielectric surfaces,,,0.95,True,,paper_029:p0005
paper_029:r0066,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,partial reflection,PhysicalEffect,applies_to,,electrons,PlasmaMedium,partial reflection of the particles with reflection coefficients of 0.3 for electrons,,,0.9,True,,paper_029:p0005
paper_029:r0067,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,partial reflection,PhysicalEffect,applies_to,,neutral species,Species,partial reflection of the particles with reflection coefficients of 0.3 for electrons and neutral species,,,0.9,True,,paper_029:p0005
paper_029:r0068,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,emission of secondary electrons,PhysicalEffect,caused_by,,positive ions,Species,emission of secondary electrons caused by positive ions impinging onto the surface,,,0.95,True,,paper_029:p0005
paper_029:r0069,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,emission of secondary electrons,PhysicalEffect,occurs_at,,surface,PlasmaTarget,emission of secondary electrons caused by positive ions impinging onto the surface,,,0.9,True,,paper_029:p0005
paper_029:r0070,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,sinusoidal voltage,PowerSupply,applied_to,,powered electrode,ElectrodeConfiguration,a sinusoidal voltage... is applied at the powered electrode,,,0.95,True,,paper_029:p0005
paper_029:r0071,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,sinusoidal voltage,PowerSupply,has_property,,frequency,PhysicalQuantity,sinusoidal voltage U 0 ðtÞ ¼ V 0 sinð2pftÞ... with a frequency f,,,0.9,True,,paper_029:p0005
paper_029:r0072,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,Laplace equation,Modelling,used_to_model,,electric field,PhysicalQuantity,electric field E diel inside the dielectrics... obtained from the assumption... by the Laplace equation,,,0.95,True,,paper_029:p0005
paper_029:r0073,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,Laplace equation,Modelling,applies_to,,dielectrics,ElectrodeMaterial,electric field E diel inside the dielectrics... obtained from the assumption... by the Laplace equation,,,0.9,True,,paper_029:p0005
paper_029:r0074,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,numerical solution,Modelling,uses_method,,finite-difference method,Modelling,numerical solution... using the finite-difference method,,,0.95,True,,paper_029:p0005
paper_029:r0075,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,calculations,Modelling,executed_on,,processors,DiagnosticDevice,calculations were done on Intel V R Xeon V R processors,,,0.9,True,,paper_029:p0005
paper_029:r0076,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,accumulation of surface charges,PhysicalEffect,related_to,,surface charge density,PhysicalQuantity,temporal variation of the surface charge density r results from the particle currents,,,0.9,True,,paper_029:p0005
paper_029:r0077,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,accumulation of surface charges,PhysicalEffect,modeled_by,,Laplace equation,Modelling,condition... is used at the plasma boundaries... obtained from the assumption... by the Laplace equation,,,0.85,True,,paper_029:p0005
paper_029:r0078,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron Boltzmann equation,Modelling,based on,,fraction of power transferred,PhysicalQuantity,Based on the solution of the electron Boltzmann equation,,,0.9,True,,paper_029:p0006
paper_029:r0079,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,energy rate coefficient K el CO 2 for elastic collisions,PhysicalQuantity,divided by,,total energy rate coefficient,PhysicalQuantity,dividing the energy rate coefficient K el CO 2 for elastic collisions... by the total energy rate coefficient,,,0.8,True,,paper_029:p0006
paper_029:r0080,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,power,PhysicalQuantity,dissipated in,,vibrational excitation,PhysicalEffect,almost all power is dissipated in vibrational excitation,,,0.9,True,,paper_029:p0006
paper_029:r0081,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,vibrational excitation,PhysicalEffect,decreases with,,mean energies,PhysicalQuantity,the contribution of this vibrational excitation decreases for larger mean energies,,,0.8,True,,paper_029:p0006
paper_029:r0082,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron impact excitation,PhysicalEffect,excitation of,,electronically excited states CO 2 ( 3 R þ u ) and CO 2 ( 1 R þ u ),Species,electron impact excitation of the electronically excited states CO 2 ( 3 R þ u ) and CO 2 ( 1 R þ u ),,,0.9,True,,paper_029:p0006
paper_029:r0083,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,electron impact dissociation,PhysicalEffect,consumes,,power transferred,PhysicalQuantity,electron impact dissociation... consumes 1% of power transferred,,,0.8,True,,paper_029:p0006
paper_029:r0084,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,ionizing collisions,PhysicalEffect,dissipated in,,power,PhysicalQuantity,the fraction of power dissipated in ionizing collisions,,,0.8,True,,paper_029:p0006
paper_029:r0085,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,momentum transfer,PhysicalEffect,has importance,,minor,PhysicalQuantity,the contribution of the momentum transfer... are of minor importance,,,0.5,True,,paper_029:p0006
paper_029:r0086,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,vibrational up-pumping,PhysicalEffect,associated with,,asymmetric mode,DischargeRegime,vibrational up-pumping along the asymmetric mode,,,0.7,True,,paper_029:p0006
paper_029:r0087,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,Modelling,Modelling,includes,,partial differential equations,PhysicalQuantity,The system of partial differential equations (4)-(6) ... is completed by appropriate boundary conditions.,,,1.0,True,,paper_029:p0007
paper_029:r0088,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,Modelling,Modelling,includes,,solution method,Modelling,D. Boundary conditions and solution method,,,1.0,True,,paper_029:p0007
paper_029:r0089,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,Boundary conditions,Experiment,applies to,,heavy particles,PlasmaMedium,"For the heavy particles, the electrons",,,1.0,True,,paper_029:p0007
paper_029:r0090,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,power,PhysicalQuantity,depends on,,mean electron energy,PhysicalQuantity,Fraction of power transferred ... as a function of mean electron energy,,,0.9,True,,paper_029:p0007
paper_029:r0091,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,power,PhysicalQuantity,depends on,,reduced electric field,PhysicalQuantity,Selected reduced electric field values are also added,,,0.9,True,,paper_029:p0007
paper_029:r0092,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,TABLE,DiagnosticDevice,includes,,ion-ion collision,PhysicalEffect,"TABLE V. Neutral-neutral, ion-neutral, and ion-ion collision processes",,,1.0,True,,paper_029:p0007
paper_029:r0093,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,rate-coefficients,PhysicalQuantity,has unit,,m³ s⁻¹,Unit,rate-coefficients have the units of m³ s⁻¹ for two-body collisions,,,1.0,True,,paper_029:p0007
paper_029:r0094,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,gas temperature,PhysicalQuantity,has unit,,K,Unit,The gas temperature Tg is given in K,,,1.0,True,,paper_029:p0007
paper_029:r0095,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,CO2 DBD,PlasmaSource,located_in,,reactor,DiagnosticDevice,analyse the behaviour of the CO 2 DBD in the reactor configuration,,,0.9,True,,paper_029:p0008
paper_029:r0096,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,operational parameters,PhysicalQuantity,based_on,,experimental conditions,Experiment,selected on the basis of the experimental conditions,,,0.8,True,,paper_029:p0008
paper_029:r0097,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,standard condition,Experiment,represents,,discharge parameters,PlasmaProperties,standard condition represents typical discharge parameters,,,0.9,True,,paper_029:p0008
paper_029:r0098,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,relative permittivity,PhysicalQuantity,characteristic_of,,dielectrics,ElectrodeMaterial,relative permittivity of the dielectrics are a representative of quartz,,,0.9,True,,paper_029:p0008
paper_029:r0099,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,model calculations,Modelling,uses_initial_condition,,spatially homogeneous distribution,PlasmaProperties,start from a spatially homogeneous distribution,,,0.9,True,,paper_029:p0008
paper_029:r0100,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,model calculations,Modelling,involves,,quasineutral plasma,PlasmaProperties,assuming a quasineutral plasma,,,0.9,True,,paper_029:p0008
paper_029:r0101,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,spatiotemporal evolution,PlasmaProperties,calculated_for,,voltage cycles,PowerSupply,calculated for 20 voltage cycles,,,0.8,True,,paper_029:p0008
paper_029:r0102,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,time,PhysicalQuantity,corresponds_to,,cycles,PhysicalQuantity,corresponds to about 0.154 ms at the standard condition,,,0.8,True,,paper_029:p0008
paper_029:r0103,,paper_029,Fluid modelling of CO2 dissociation in a dielectric barrier discharge,10.1063/1.4941530,,conversion degree,PhysicalEffect,related_to,,specific energy input,PhysicalQuantity,relation to the specific energy input,,,0.9,True,,paper_029:p0008
