relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_026:r0011,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,cause,,electric field,PhysicalQuantity,surface charges cause an electric field that is oppositely directed,,,1.0,True,,paper_026:p0002
paper_026:r0012,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,barrier discharges,PlasmaSource,used in,,industrial applications,PlasmaApplication,make the BD indispensable for numerous industrial applications,,,1.0,True,,paper_026:p0002
paper_026:r0013,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,influence,,diffuse,DischargeRegime,spatial distribution and dynamic behavior of surface charges significantly determine the fundamental mechanisms of diffuse and filamentary BDs,,,0.9,True,,paper_026:p0002
paper_026:r0014,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,influence,,filamentary,DischargeRegime,spatial distribution and dynamic behavior of surface charges significantly determine the fundamental mechanisms of diffuse and filamentary BDs,,,0.9,True,,paper_026:p0002
paper_026:r0015,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,discharge re-ignition,PhysicalEffect,favored by,,electric field enhancement,PhysicalEffect,periodic discharge re-ignition is favored by the electric field enhancement,,,1.0,True,,paper_026:p0002
paper_026:r0016,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface memory effect,Modelling,lead to,,self-organized pattern,Modelling,"surface memory effect [5,6]... self-organized pattern of BDs in a lateral direction is conserved",,,0.8,True,,paper_026:p0002
paper_026:r0017,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,have,,lifetime,PhysicalQuantity,lifetime of surface charges from the sub-second up to the minute time scale,,,1.0,True,,paper_026:p0002
paper_026:r0018,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface memory effect,Modelling,caused by,,residual surface charges,PhysicalQuantity,due to residual surface charges on the dielectrics,,,1.0,True,,paper_026:p0002
paper_026:r0019,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,support,,pre-ionization,PhysicalEffect,weakly bound surface electrons may act as an important seed electron reservoir that supports the pre-ionization,,,0.9,True,,paper_026:p0002
paper_026:r0020,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,thermal desorption,PhysicalEffect,favor,,diffuse BDs,DischargeRegime,thermal desorption of surface electrons may favor the formation of diffuse BDs,,,0.8,True,,paper_026:p0002
paper_026:r0021,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,related to,,dielectrics,ElectrodeMaterial,residual surface charges on the dielectrics,,,1.0,True,,paper_026:p0002
paper_026:r0022,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,electro-optic Pockels effect,PhysicalEffect,used in,,surface charge measurements,Experiment,using the electro-optic Pockels effect of a bismuth silicon oxide (BSO) crystal,,,1.0,True,,paper_026:p0002
paper_026:r0023,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charge memory effect,Modelling,related to,,lateral structure conservation,PhysicalQuantity,"surface memory effect... conserved [9,10]",,,0.9,True,,paper_026:p0002
paper_026:r0024,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,plane-parallel electrode configuration,ElectrodeConfiguration,shielded_with,,dielectrics,ElectrodeMaterial,shielded with dielectrics on both sides to the discharge,,,0.95,True,,paper_026:p0003
paper_026:r0025,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,plane-parallel electrode configuration,ElectrodeConfiguration,involves,,gas,PlasmaMedium,in a 3 mm gas gap,,,0.9,True,,paper_026:p0003
paper_026:r0026,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,copper ring,ElectrodeMaterial,connected_to,,ITO layer,ElectrodeMaterial,copper ring connected to an electrically conductive and optically transparent ITO layer,,,0.95,True,,paper_026:p0003
paper_026:r0027,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,high-voltage driven,PowerSupply,drives,,copper ring,ElectrodeMaterial,upper high-voltage driven electrode is a copper ring,,,0.9,True,,paper_026:p0003
paper_026:r0028,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,BSO crystal,ElectrodeMaterial,covered_with,,dielectric plate,ElectrodeMaterial,covered with a thin optically transparent dielectric plate,,,0.95,True,,paper_026:p0003
paper_026:r0029,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,electro-optic Pockels effect,PhysicalEffect,used_for,,surface charges,PhysicalQuantity,measurement of surface charges... via the electro-optic Pockels effect,,,0.95,True,,paper_026:p0003
paper_026:r0030,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,dielectric plate,ElectrodeMaterial,composed_of,,borosilicate glass,ElectrodeMaterial,"varied to consist of borosilicate glass, monocrystalline alumina and magnesia",,,0.9,True,,paper_026:p0003
paper_026:r0031,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,dielectric plate,ElectrodeMaterial,composed_of,,monocrystalline alumina,ElectrodeMaterial,"varied to consist of borosilicate glass, monocrystalline alumina and magnesia",,,0.9,True,,paper_026:p0003
paper_026:r0032,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,dielectric plate,ElectrodeMaterial,composed_of,,magnesia,ElectrodeMaterial,"varied to consist of borosilicate glass, monocrystalline alumina and magnesia",,,0.9,True,,paper_026:p0003
paper_026:r0033,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,Experimental setup,Experiment,includes,,side-view,Experiment,depicted from the side-view in figure 1,,,0.95,True,,paper_026:p0003
paper_026:r0034,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,discharge,PlasmaProperties,involves,,gas,PlasmaMedium,in a 3 mm gas gap,,,0.9,True,,paper_026:p0003
paper_026:r0035,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,BSO crystal,ElectrodeMaterial,is_type_of,,bismuth silicon oxide,ElectrodeMaterial,bismuth silicon oxide (BSO) crystal,,,0.95,True,,paper_026:p0003
paper_026:r0036,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,measured_by,,electro-optic Pockels effect,PhysicalEffect,measurement of surface charges... via the electro-optic Pockels effect,,,0.95,True,,paper_026:p0003
paper_026:r0037,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,dielectric materials,ElectrodeMaterial,include,,borosilicate glass,ElectrodeMaterial,"varied to consist of borosilicate glass, monocrystalline alumina and magnesia",,,0.9,True,,paper_026:p0003
paper_026:r0038,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,dielectric materials,ElectrodeMaterial,include,,monocrystalline alumina,ElectrodeMaterial,"varied to consist of borosilicate glass, monocrystalline alumina and magnesia",,,0.9,True,,paper_026:p0003
paper_026:r0039,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,dielectric materials,ElectrodeMaterial,include,,magnesia,ElectrodeMaterial,"varied to consist of borosilicate glass, monocrystalline alumina and magnesia",,,0.9,True,,paper_026:p0003
paper_026:r0040,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,discharge,PlasmaSource,targets,,surface,PlasmaTarget,measurement of surface charges,,,0.85,True,,paper_026:p0003
paper_026:r0041,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface,PlasmaTarget,composed_of,,silicon oxide,Species,bismuth silicon oxide (BSO) crystal,,,0.8,True,,paper_026:p0003
paper_026:r0042,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charge diagnostics,Experiment,based_on,,electro-optic Pockels effect,PhysicalEffect,The surface charge diagnostics is based on the electro-optic Pockels effect of the BSO crystal,,,1.0,True,,paper_026:p0005
paper_026:r0043,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,color filter,DiagnosticDevice,blocks,,radiation,PhysicalEffect,a color filter which blocks the radiation from the discharge,,,1.0,True,,paper_026:p0005
paper_026:r0044,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,CCD camera,DiagnosticDevice,measures,,light intensity,PhysicalQuantity,the light intensity to be measured by a CCD camera,,,1.0,True,,paper_026:p0005
paper_026:r0045,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charges,PhysicalQuantity,causes,,voltage drop,PhysicalQuantity,"the voltage drop U BSO across the BSO crystal, caused by both the deposited surface charges",,,1.0,True,,paper_026:p0005
paper_026:r0046,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,applied voltage,PowerSupply,causes,,voltage drop,PhysicalQuantity,"the voltage drop U BSO across the BSO crystal, caused by both the deposited surface charges (U BSO σ ) and the applied voltage (U BSO ext )",,,1.0,True,,paper_026:p0005
paper_026:r0047,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charge density,PhysicalQuantity,causes,,voltage drop,PhysicalQuantity,the surface charge density sur σ causes the total voltage drop U σ across both the variable dielectric X and the BSO crystal,,,1.0,True,,paper_026:p0005
paper_026:r0048,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,BSO crystal,ElectrodeMaterial,treated_as,,capacitors,DiagnosticDevice,"both can be treated as ideal capacitors with thickness d X and d BSO , and permittivity X ε and BSO ε",,,1.0,True,,paper_026:p0005
paper_026:r0049,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,voltage drop,PhysicalQuantity,contributes_to,,polarization,PhysicalEffect,the voltage drop U BSO σ across the BSO crystal contributes to the electro-optic change in the polarization of the LED light,,,1.0,True,,paper_026:p0005
paper_026:r0050,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,equation,Modelling,used_to_calculate,,surface charge density,PhysicalQuantity,the spatio-temporally resolved surface charge density is calculated using the same formula as for the mere BSO crystal without a further dielectric on top,,,1.0,True,,paper_026:p0005
paper_026:r0051,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,light intensity,PhysicalQuantity,measured_during,,discharge,PlasmaSource,the measured light intensity during the discharge operation,,,1.0,True,,paper_026:p0005
paper_026:r0052,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,ICCD camera,DiagnosticDevice,detects,,optical emission,PhysicalEffect,detected by a gated intensified charge-coupled device (ICCD) camera,,,0.95,True,,paper_026:p0006
paper_026:r0053,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,camera chip,DiagnosticDevice,component_of,,ICCD camera,DiagnosticDevice,camera chip (512 512 × pixel and 0.12 mm pixel / spatial resolution),,,0.9,True,,paper_026:p0006
paper_026:r0054,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,external lens,DiagnosticDevice,used_for_imaging,,discharge volume,ElectrodeConfiguration,1:-3 imaging of the discharge volume via an external lens,,,0.85,True,,paper_026:p0006
paper_026:r0055,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,camera chip,DiagnosticDevice,provides,,spatial resolution,PhysicalQuantity,provides an effective spatial resolution of 0.04 mm,,,0.8,True,,paper_026:p0006
paper_026:r0056,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,external lens,DiagnosticDevice,provides,,spatial resolution,PhysicalQuantity,provides an effective spatial resolution of 0.04 mm,,,0.75,True,,paper_026:p0006
paper_026:r0057,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,ICCD camera,DiagnosticDevice,has_temporal_resolution,,temporal resolution,PhysicalQuantity,temporal resolution down to 1 ns,,,0.9,True,,paper_026:p0006
paper_026:r0058,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,temporal resolution,PhysicalQuantity,enables_observation_of,,two-dimensional development,PlasmaProperties,allows us to follow the fast two-dimensional development,,,0.85,True,,paper_026:p0006
paper_026:r0059,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,filamentary discharge,DischargeRegime,characterized_by,,two-dimensional development,PlasmaProperties,fast two-dimensional development of the filamentary discharge,,,0.8,True,,paper_026:p0006
paper_026:r0060,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,Diffuse glow-like discharge,DischargeRegime,characterized_by,,laterally homogeneous,PlasmaProperties,A laterally homogeneous discharge with one breakdown per half-cycle...,,,0.95,True,,paper_026:p0007
paper_026:r0061,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,discharge,PlasmaSource,operated_in,,pure helium,PlasmaMedium,was operated in pure helium (purity >99.999%) at a pressure of 500 mbar,,,0.9,True,,paper_026:p0007
paper_026:r0062,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,gap voltage,PhysicalQuantity,exhibits,,drop in gap voltage,PhysicalEffect,the drop in gap voltage is significantly large...,,,0.9,True,,paper_026:p0007
paper_026:r0063,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,ICCD camera,DiagnosticDevice,used_for,,surface charge density distribution,PhysicalQuantity,the surface charge density distribution on the bottom dielectric are shown...,,,0.95,True,,paper_026:p0007
paper_026:r0064,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,Townsend pre-phase,DischargeRegime,preceded_by,,weak emission maximum in front of the anode,PhysicalEffect,indicated by the weak emission maximum in front of the anode (a),,,0.9,True,,paper_026:p0007
paper_026:r0065,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charge density,PhysicalQuantity,measured_by,,electro-optic Pockels effect,PhysicalEffect,phase-resolved surface charge density... determined via the electro-optic Pockels effect,,,0.9,True,,paper_026:p0007
paper_026:r0066,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,gas impurities,Species,affect,,total ionization rate,PhysicalEffect,the gas impurities in helium determine the total ionization rate...,,,0.85,True,,paper_026:p0007
paper_026:r0067,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,breakdown voltage,PhysicalQuantity,influenced_by,,impurity level,PhysicalQuantity,the breakdown voltage must be higher in regions with a lower impurity level...,,,0.8,True,,paper_026:p0007
paper_026:r0068,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charge density,PhysicalQuantity,decreases_during,,afterglow,DischargeRegime,the surface charge density slightly decreases between the times t1 and t2 after the discharge breakdown in the negative half-cycle...,,,0.85,True,,paper_026:p0007
paper_026:r0069,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,recombination of ions,PhysicalEffect,causes,,decrease in negative surface charge density,PhysicalQuantity,the decrease in negative surface charge density after the breakdown is the result of the recombination of ions...,,,0.8,True,,paper_026:p0007
paper_026:r0070,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,surface charge density distribution,PhysicalQuantity,approximated_by,,Gaussian distribution,PlasmaProperties,can be approximated by a Gaussian distribution,,,0.95,True,,paper_026:p0008
paper_026:r0071,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,positive surface charge density profile,PhysicalQuantity,has_value,,6 nC cm²,Unit,peaks at about 6 nC cm²,,,0.9,True,,paper_026:p0008
paper_026:r0072,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,positive surface charge density profile,PhysicalQuantity,has_higher_value_than,,negative surface charge profile,PhysicalQuantity,twice as large as the height of the negative profile,,,0.95,True,,paper_026:p0008
paper_026:r0073,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,positive polarity,PhysicalEffect,has_larger_amount_than,,negative polarity,PhysicalEffect,overall amount of deposited charge is clearly larger for the positive polarity,,,0.9,True,,paper_026:p0008
paper_026:r0074,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,recombination of surface electrons,PhysicalEffect,involves,,positive ions,PlasmaMedium,recombination of surface electrons with positive ions stored in a region with low electric field,,,0.85,True,,paper_026:p0008
paper_026:r0075,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,permittivity,PlasmaProperties,is_largest_for,,alumina,ElectrodeMaterial,permittivity is largest for alumina,,,0.95,True,,paper_026:p0008
paper_026:r0076,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,breakdown voltage,PhysicalQuantity,is_largest_for,,borosilicate glass,ElectrodeMaterial,breakdown voltage is largest for borosilicate glass,,,0.9,True,,paper_026:p0008
paper_026:r0077,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,effective SEE coefficient,PhysicalQuantity,is_largest_for,,magnesia,ElectrodeMaterial,effective SEE coefficient is largest for magnesia,,,0.9,True,,paper_026:p0008
paper_026:r0078,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,electrostatic memory effect,PhysicalEffect,depends_on,,overall amount of deposited surface charges,PhysicalQuantity,electrostatic memory effect depends on the overall amount of deposited surface charges,,,0.85,True,,paper_026:p0008
paper_026:r0079,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,overall amount of deposited surface charges,PhysicalQuantity,is_largest_for,,alumina,ElectrodeMaterial,overall amount of deposited surface charges is largest for alumina,,,0.9,True,,paper_026:p0008
paper_026:r0080,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,effective ionization coefficient,PhysicalQuantity,depends_on,,reduced electric field strength,PhysicalQuantity,E n eff ( / ) α depends on the axial distribution of the reduced electric field strength E/n,,,0.95,True,,paper_026:p0009
paper_026:r0081,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,breakdown voltage,PhysicalQuantity,occurs_before,,discharge current maximum,PhysicalQuantity,breakdown voltage is reached at least about 10 s µ before the discharge current maximum,,,0.9,True,,paper_026:p0009
paper_026:r0082,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,electric field,PhysicalQuantity,approximated_as_constant,,discharge gap,ElectrodeConfiguration,electric field and thus E n eff ( / ) α are approximated to be constant across the discharge gap,,,0.85,True,,paper_026:p0009
paper_026:r0083,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,Penning ionization,PhysicalEffect,contributes_to,,effective ionization coefficient,PhysicalQuantity,Penning ionization of always present gas impurities (k -) contribute to the effective ionization,,,0.9,True,,paper_026:p0009
paper_026:r0084,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,direct electron impact ionization,PhysicalEffect,corresponds_to,,Townsend's first ionization coefficient,PhysicalQuantity,"direct electron impact ionization (k i ), resulting in Townsend's first ionization coefficient",,,0.95,True,,paper_026:p0009
paper_026:r0085,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,electron impact excitation,PhysicalEffect,leads_to,,Penning ionization,PhysicalEffect,"electron impact excitation of atomic (k m ) and molecular (k c ) helium metastable states, followed by Penning ionization",,,0.8,True,,paper_026:p0009
paper_026:r0086,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,gas impurities,PlasmaMedium,involved_in,,Penning ionization,PhysicalEffect,Penning ionization of always present gas impurities (k -) contribute to the effective ionization,,,0.9,True,,paper_026:p0009
paper_026:r0087,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,effective ionization rate,PhysicalQuantity,calculated_from,,effective rate coefficient,Modelling,effective ionization coefficient eff α is calculated from the ratio between the effective ionization rate r eff and the elec,,,0.9,True,,paper_026:p0009
paper_026:r0088,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,electron mobility,PhysicalQuantity,included_in,,effective rate coefficient,Modelling,"effective rate coefficient including all relevant ionization processes, and e µ is the electron mobility",,,0.85,True,,paper_026:p0009
paper_026:r0089,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,reduced electric field strength,PhysicalQuantity,determines,,gas temperature,PhysicalQuantity,"gas temperature T g defines the background gas density , and thus determines the reduced electric field strength E n b / required for discharge breakdown",,,0.8,True,,paper_026:p0009
paper_026:r0090,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,effective SEE coefficient,PowerSupply,ranges_between,,0.02 and 0.4,PhysicalQuantity,values obtained for the effective SEE coefficients... lie between 0.02 and 0.4,,,0.85,True,,paper_026:p0009
paper_026:r0091,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,ion impact,PhysicalEffect,dominates_over,,photons and thermal desorption,PhysicalEffect,SEE by N 2 + and O 2 + impurity ions dominates by one order of magnitude over SEE by photons and thermal desorption,,,0.9,True,,paper_026:p0009
paper_026:r0092,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,self-stabilized discharge filaments,DischargeRegime,operated_with,,square-wave feeding voltage,PowerSupply,operated with a square-wave feeding voltage,,,0.95,True,,paper_026:p0010
paper_026:r0093,,paper_026,Surface charge measurements on different dielectrics in diffuse and filamentary barrier discharges,10.1088/1361-6463/aa5605,,self-stabilized discharge filaments,DischargeRegime,in_medium,,helium,PlasmaMedium,in helium with 10 vol.% nitrogen admixture,,,0.9,True,,paper_026:p0010
